キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
リュウ	特殊技	鳩尾砕き		→ + 強P	20	20-24		16	6	3		800		2500	-5000	-8000	1000	上	
リュウ	特殊技	上げ突き		← + 強P	7	7-10		26	1	-13	C	800		2000	-5000	-8000	1000	上	キャンセルは持続の1F目がヒットした時のみ|強制立ち効果
リュウ	特殊技	かかと落とし		← + 強K	10	10-23	10-14, 20-23	21	0	-4	C	800		3500	-3000	-6000	1000	上	1段目強制立ち効果|2段目空中ヒット時床バウンド
リュウ	特殊技	旋風脚		→ + 強K	16	16-19		20	2	-4	※	800		2500	-5000	-8000	1000	上	※空中竜巻旋風脚(OD版を含む)でキャンセル可能
リュウ	特殊技	上段二連撃		強P⇒強K	9	9-12		20	D	-8	※	1000		2500	-7000	-10000	1000	上	※ヒット時、電刃錬気でのみキャンセル可能|クラシック操作:↓+P、モダン操作:↓＋攻撃
リュウ	特殊技	不破三連撃（2段目）		中P⇒弱K	5	5-7		16	1	-4		300		1000	-1000	-2000	500	上	
リュウ	特殊技	不破三連撃（3段目）		中P⇒弱K⇒強K	17	17-20		20	D	-8	※	900		2500	-3000	-10000	1000	上	※ヒット時、電刃錬気でのみキャンセル可能|クラシック操作:↓+P、モダン操作:↓＋攻撃
リュウ	必殺技	弱 波動拳		↓↘→ + 弱P	16			全体 47	2	-5	SA3	700		1000	-2500	-3000	600	上・弾	
リュウ	必殺技	中 波動拳		↓↘→ + 中P	14			全体 47	0	-7	SA3	700		1000	-2500	-3000	600	上・弾	
リュウ	必殺技	強 波動拳		↓↘→ + 強P	12			全体 47	-2	-9	SA3	700		1000	-2500	-3000	600	上・弾	
リュウ	必殺技	[電刃錬気]波動拳		↓↘→ + P	12			全体 40	D	-1	SA3	1000	始動補正20％|コンボ補正20％	1000	-2500	-3000	600	上・弾	
リュウ	必殺技	OD 波動拳		↓↘→ + PP	12			全体 40	D	-1	SA2	1000	始動補正20％|コンボ補正20％	0	-2500	-5000	600	上・弾	
リュウ	必殺技	[電刃錬気]OD 波動拳		↓↘→ + PP	12			全体 38	D	2	SA2	1200	始動補正20％|コンボ補正20％	0	-3750	-7000	900	上・弾	
リュウ	必殺技	弱 昇龍拳		→↓↘ + 弱P	5	5-14		21+着地後12	D	-23	SA3	※1100	始動補正30%	2000	-4000	-5000	1000	上	1-14F 空中判定の打撃・空弾属性に対して無敵|7-34F 空中判定|※持続の3F目以降は個別ダメージ（800）
リュウ	必殺技	中 昇龍拳		→↓↘ + 中P	6	6-15		30+着地後12	D	-32	SA3	※1200	始動補正30%	2000	-4000	-5000	1000	上	1-9F 空中判定の打撃・空弾属性に対して無敵|8-44F 空中判定|※持続の3F目以降は個別ダメージ（800）
リュウ	必殺技	強 昇龍拳		→↓↘ + 強P	7	7-16		34+着地後12	D	-36	SA3	※1400	始動補正30%	2000	-4000	-5000	1000	上	1-8F 空中判定の打撃・空弾属性に対して無敵|9-49F 空中判定|※持続の2F目以降は個別ダメージ（800）
リュウ	必殺技	OD 昇龍拳		→↓↘ + PP	6	6-15	6-7,8-15	37+着地後15	D	-40		1600		0	-2000	0	1000	上	1-8F 完全無敵|8-51F 空中判定
リュウ	必殺技	弱 竜巻旋風脚		↓↙← + 弱K	12	12-14		14+着地後18	D	-15		900		3000	-4000	-5000	1200	上	5-28F 空中判定
リュウ	必殺技	中 竜巻旋風脚		↓↙← + 中K	14	14-30	14-15, 29-30	11+着地後20	D	-13		1000		3500	-2500	-5000	1300	上	8-41F 空中判定
リュウ	必殺技	強 竜巻旋風脚		↓↙← + 強K	16	16-47	16-17, 31-32, 46-47	14+着地後17	D	-13		1200		4000	-2000	-5000	1400	上	10-61F 空中判定
リュウ	必殺技	OD 竜巻旋風脚		↓↙← + KK	13	13-37	13-14, 19-20, 25-26, 30-31, 36-37	10+着地後13	D	-14		1000		0	-4000	-5000	1000	上	5-47F 空中判定
リュウ	必殺技	空中竜巻旋風脚	（前ジャンプ中に）	↓↙← + K	11	11-27	11-12,18-19,26-27	着地後16	D			900	始動補正30%	2000	-4000	-5000	600	上	
リュウ	必殺技	OD 空中竜巻旋風脚	（前ジャンプ中に）	↓↙← + KK	11	11-28	11-12, 14-16, 18-20, 22-24, 27-28	着地後16	D			1500	コンボ補正25%	0	-4000	-5000	600	上	
リュウ	必殺技	弱 上段足刀蹴り		↓↘→ + 弱K	14	14-19		22	D	-11	SA3	1100		3000	-6000	-5000	1400	上	
リュウ	必殺技	中 上段足刀蹴り		↓↘→ + 中K	18	18-26		19	D	-8	SA3	1200		3500	-6000	-7000	1400	上	
リュウ	必殺技	強 上段足刀蹴り		↓↘→ + 強K	27	27-35		15	D	-3	SA3	1300		5000	-10000	-10000	1400	上	パニッシュカウンター時吹き飛び時間延長
リュウ	必殺技	OD 上段足刀蹴り		↓↘→ + KK	17	17-21		33	D	-18	SA2	800	コンボ補正15%	0	-4000	-5000	1200	上	
リュウ	必殺技	弱 波掌撃		↓↙← + 弱P	12	12-17		18	2	-3	SA3	700		2000	-2000	-5000	800	上	カウンター/パニッシュカウンター時吹き飛びダウン|飛び道具相殺判定あり（1回）
リュウ	必殺技	中 波掌撃		↓↙← + 中P	19	19-24		17	2	-6	SA3	800		2000	-6000	-5000	800	上	カウンター/パニッシュカウンター時吹き飛びダウン|飛び道具相殺判定あり（1回）
リュウ	必殺技	強 波掌撃		↓↙← + 強P	30	30-34.35		19	D	2	SA3	800		2000	-6000	-5000	1100	上	飛び道具相殺判定あり（2回）
リュウ	必殺技	[電刃錬気]波掌撃		↓↙← + P	20	20-24.25		19	D	3	SA3	800		2000	-6000	-5000	1100	上	飛び道具相殺判定あり（2回）
リュウ	必殺技	OD 波掌撃		↓↙← + PP	18	18-22		20	3	3	SA2	1100	コンボ補正20％	0	-6000	-5000	900	上	飛び道具相殺判定あり（1回）
リュウ	必殺技	[電刃錬気]OD 波掌撃		↓↙← + PP	18	18-23		19	D	4	SA2	800		0	-6000	-5000	1100	上	ヒット時に膝崩れダウンに＋39|飛び道具相殺判定あり（1回）
リュウ	必殺技	電刃錬気		↓↓ + P				全体 52				0		0	0	0	0		51F目で電刃錬気を1つストック（1つまでストック可能）|波動拳、波掌撃、真空波動拳、真波掌撃の性能が強化される
リュウ	スーパーアーツ	SA1 真空波動拳		↓↘→↓↘→ + P	7			全体 86	D	-24		2000		0	-2500	-5000	0	上・弾	1-8F 打撃・投げに対して無敵|カウンター/パニッシュカウンターで数値が変動しない|最低保障ダメージ30％
リュウ	スーパーアーツ	[電刃錬気]SA1 真空波動拳		↓↘→↓↘→ + P	7			全体 89	D	-24		2400		0	-2500	-5000	0	上・弾	1-8F 打撃・投げに対して無敵|カウンター/パニッシュカウンターで数値が変動しない|最低保障ダメージ30％
リュウ	スーパーアーツ	SA2 真波掌撃（Lv1）		↓↙←↓↙← + P	12	12-17		39	D	-20		2800		0	-4000	-10000	0	上	1-13F 完全無敵|ボタンをホールドする事で性能変化|7F以上ボタンを押して離すとLv2が発動|39F以上ボタンを押して離すとLv3が発動|カウンター/パニッシュカウンターで数値が変動しない|最低保障ダメージ40％
リュウ	スーパーアーツ	SA2 真波掌撃（Lv2）		↓↙←↓↙← + P	20	20-25		39	D	-20		2900		0	-6000	-10000	0	上	1-9F 完全無敵|ボタンをホールドする事で性能変化|7F以上ボタンを押して離すとLv2が発動|39F以上ボタンを押して離すとLv3が発動|カウンター/パニッシュカウンターで数値が変動しない|最低保障ダメージ40％
リュウ	スーパーアーツ	SA2 真波掌撃（Lv3）		↓↙←↓↙← + P	70	70-75		39	D	-20		3000		0	-10000	-10000	0	上	1-9F 完全無敵|ボタンをホールドする事で性能変化|7F以上ボタンを押して離すとLv2が発動|39F以上ボタンを押して離すとLv3が発動|カウンター/パニッシュカウンターで数値が変動しない|最低保障ダメージ40％
リュウ	スーパーアーツ	[電刃錬気]SA2 真波掌撃（Lv1）		↓↙←↓↙← + P	12	12-17		39	D	-20		3200		0	-4000	-10000	0	上	1-13F 完全無敵|ボタンをホールドする事で性能変化|7F以上ボタンを押して離すとLv2が発動|39F以上ボタンを押して離すとLv3が発動|カウンター/パニッシュカウンターで数値が変動しない|最低保障ダメージ40％
リュウ	スーパーアーツ	[電刃錬気]SA2 真波掌撃（Lv2）		↓↙←↓↙← + P	20	20-25		39	D	-20		3300	コンボ補正20％	0	-6000	-10000	0	上	1-9F 完全無敵|ボタンをホールドする事で性能変化|7F以上ボタンを押して離すとLv2が発動|39F以上ボタンを押して離すとLv3が発動|カウンター/パニッシュカウンターで数値が変動しない|最低保障ダメージ40％
リュウ	スーパーアーツ	[電刃錬気]SA2 真波掌撃（Lv3）		↓↙←↓↙← + P	70	70-75		39	D	-20		3400		0	-10000	-10000	0	上	1-9F 完全無敵|ボタンをホールドする事で性能変化|7F以上ボタンを押して離すとLv2が発動|39F以上ボタンを押して離すとLv3が発動|カウンター/パニッシュカウンターで数値が変動しない|最低保障ダメージ40％
リュウ	スーパーアーツ	SA3 真・昇龍拳		↓↘→↓↘→ + K	5	5-16	5-6, 7-8, 9-10, 11-12, 13-14, 15-16	71	D	-52		4000	※即時補正10%	0	-7500	-15000	0	上	1-16F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
リュウ	スーパーアーツ	CA 真・昇龍拳	（体力25%以下で）	↓↘→↓↘→ + K	5	5-16	5-6, 7-8, 9-10, 11-12, 13-14, 15-16	71	D	-52		4500	※即時補正10%	0	-10000	-20000	0	上	1-16F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
リュウ	通常投げ	背負い投げ	（近距離で）	N or → + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
リュウ	通常投げ	巴投げ	（近距離で）	← + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
リュウ	共通システム	前方ステップ		→→				全体 19				0		0	0	0	0		
リュウ	共通システム	後方ステップ		←←				全体 23				0		0	0	0	0		1-15F 投げ無敵
リュウ	共通システム	ドライブインパクト（震撃）		強P強K	26	26-27		35		-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|ヒットバックでステージ端に到達すると壁やられが発生|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒット吹き飛び時間増加|・SAゲージ3000増加
リュウ	共通システム	[ガード時]ドライブリバーサル（胸尖打ち）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-22		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F 完全無敵|ヒット時硬直5F増加
リュウ	共通システム	[起き上がり時]ドライブリバーサル（胸尖打ち）	（起き上がり時に）	→ + 強P強K	18	18-20		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直5F増加
リュウ	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
リュウ	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
リュウ	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|暗転演出が入らない|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
リュウ	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 45			※	0	乗算補正15％	0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
リュウ	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→ or (N or →) + 中P中K				全体 46			※	0	乗算補正15％	0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
