キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
ジュリ	必殺技	OD 暗剣殺		↓↘→ + 弱K強K	24	24-27		19	9	-8	SA2※	800	始動補正20%|コンボ補正20%	0	-3000	-5000	800	上	8-27F空中判定|※風破ストックがある時にOD歳破衝 or OD五黄殺 に派生可能|同じ技は2回使えない|空中ヒット時床バウンド
ジュリ	必殺技	五黄殺		↓↘→ + 強K	18	18-21		27	D	-11	SA3	1000		1000	-4000	-5000	700	上	
ジュリ	必殺技	[強化版]五黄殺		↓↘→ + 強K	18	18-36	18-21, 34-36	27	D	-10	SA3※	1200		2000	-5000	-5000	700	上	※風破ストックがある時に[強化版]歳破衝 or[強化版] 暗剣殺 に派生可能|同じ技は2回使えない
ジュリ	必殺技	OD 五黄殺		↓↘→ + 中K強K	18	18-69	18-21, 34-36, 65-69	28	D	-16	SA2※	1200	始動補正20%	0	-6000	-5000	800	上	※風破ストックがある時にOD歳破衝 or OD 暗剣殺 に派生可能|同じ技は2回使えない
ジュリ	必殺技	弱 天穿輪		→↓↘ + 弱P	11	11-17	11-13, 16-17	22	D	-8	SA3	800		2000	-4000	-5000	1000	上	
ジュリ	必殺技	中 天穿輪		→↓↘ + 中P	5	5-24	5-12, 18-19, 23-24	着地後14	D	-37		1200		2000	-4000	-5000	1000	上	1-8F 空中判定の打撃・空弾属性に対して無敵|8-48F 空中判定
ジュリ	必殺技	強 天穿輪		→↓↘ + 強P	5	5-24	5-12, 18-19, 23-24	着地後14	D	-37		1200		2000	-4000	-5000	1000	上	1-8F 空中判定の打撃・空弾属性に対して無敵|8-48F 空中判定
ジュリ	必殺技	OD 天穿輪		→↓↘ + PP	6	6-24	6-9, 11-12, 19-20, 23-24	着地後19	D	-48		1600		0	-4000	0	900	上	1-9F 完全無敵|ヒット時のみ最終段に派生
ジュリ	必殺技	疾空閃	（前ジャンプ中に）	↓↙← + K	18	18-着地まで		着地後18				400		2000	-3000	-5000	600	上	
ジュリ	必殺技	OD 疾空閃	（前ジャンプ中に）	↓↙← + KK	16	16-着地まで		着地後18				300		0	-3000	-5000	600	上	
ジュリ	必殺技	死連閃	（疾空閃後に）	K	6	6-38	6-9, 14-17,35-38	着地後12				1200		1800			600	上	
ジュリ	必殺技	OD 死連閃	（疾空閃後に）	K	6	6-38	6-9, 14-17,35-38	着地後7				900	コンボ補正20%	0			600	上	
ジュリ	スーパーアーツ	SA1 殺界風破斬		↓↘→↓↘→ + K	7			全体 201	D	-32		1800		0	-2500	-5000	0	上・弾	1-8F 打撃・投げに対して無敵|最低保障ダメージ30％|カウンター/パニッシュカウンターで数値が変動しない|ボタンホールドで風破ストックを1つ消費し300ダメージアップ
ジュリ	スーパーアーツ	SA2 風水エンジン		↓↙←↓↙← + P				全体 7				0		0	0	0	0	上	発動中地上、空中でチェーンコンボが可能|同じ強度もしくは上の強度のPorKに移行可能、逆走は出来ない|全ての通常技と、一部の特殊技が必殺技キャンセル可能になる|暗転中ボタンホールドで突進に派生
ジュリ	スーパーアーツ	SA2 風水エンジン（突進）	（風水エンジン発動暗転中に）	Pホールド	9	9-19		26	-4	-17	※	300		0	-5000	-10000	0	上	最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない|ボタンホールドで突進|空中ヒット時吹き飛びダウン|通常技、特殊技、必殺技、SA、ドライブインパクトでキャンセル可能
ジュリ	スーパーアーツ	SA3 回旋断界落		↓↙←↓↙← + K	10	10-13		52	D	-31		4000	※即時補正10％	0	-7500	-15000	0	上	1-13F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
ジュリ	スーパーアーツ	CA 回旋断界落	（体力25%以下で）	↓↙←↓↙← + K	10	10-13		52	D	-31		4500	※即時補正10％	0	-10000	-20000	0	上	1-13F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
ジュリ	通常投げ	蜘穿脚	（近距離で）	N or → + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000		パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ジュリ	通常投げ	苛影脚	（近距離で）	← + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000		パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ジュリ	通常投げ	斬架閃	（ジャンプ中に）	（近距離で）弱P弱K	5	5-7		着地後3	D			1200		2000	0	-10000	2000		パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ジュリ	共通システム	前方ステップ		→→				全体 22				0		0	0	0	0		
ジュリ	共通システム	後方ステップ		←←				全体 23				0		0	0	0	0		1-15F 投げ無敵
ジュリ	共通システム	ドライブインパクト（殺環蹴）		強P強K	26	26-27		35	D	-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒットきりもみダウン|・SAゲージ3000増加
ジュリ	共通システム	[ガード時]ドライブリバーサル（廻躱襲）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-22		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F 完全無敵|ヒット時硬直5F増加
ジュリ	共通システム	[起き上がり時]ドライブリバーサル（廻躱襲）	（起き上がり時に）	→ + 強P強K	18	18-20		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直5F増加
ジュリ	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
ジュリ	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
ジュリ	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|暗転演出が入らない|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
ジュリ	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 45			※	0	乗算補正15％	0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
ジュリ	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→ or (N or →) + 中P中K				全体 46			※	0	乗算補正15％	0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
