キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
サガット	スーパーアーツ	SA2 サベージタイガー		↓↙←↓↙← + K	10	10-14		73		-58		500		0	-5000	-2000	0	上	1-14F 完全無敵|最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない|※ヒット後76F目に入力している方向によって派生先が変化|入力なし サベージタイガーレイド|→方向 サベージタイガーゼニス|←方向 サベージタイガーペンデュラム|↓方向 サベージタイガースタンプ
サガット	スーパーアーツ	SA2 サベージタイガーレイド	（サベージタイガー中に）	（入力なし）					D			2500		0		-8000	0	上	最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない
サガット	スーパーアーツ	SA2 サベージタイガーゼニス	（サベージタイガー中に）	→					D			1200	始動補正50%|コンボ補正40%	0		-8000	0	上	最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない
サガット	スーパーアーツ	SA2 サベージタイガーペンデュラム	（サベージタイガー中に）	←					D			2200		0		-8000	0	上	最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない
サガット	スーパーアーツ	SA2 サベージタイガースタンプ	（サベージタイガー中に）	↓					D			2200		0		-8000	0	上	最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない
サガット	スーパーアーツ	SA3 タイガーヴァンキッシュ		↓↘→↓↘→ + K	12	12-15		67	D	-51		4000	※即時補正10%	0	-7500	-15000	0	上	1-15F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
サガット	スーパーアーツ	CA タイガーヴァンキッシュ	（体力25%以下で）	↓↘→↓↘→ + K	12	12-15		67	D	-51		4500	※即時補正10%	0	-10000	-20000	0	上	1-15F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
サガット	通常投げ	タイガーハング	（近距離で）	N or → + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
サガット	通常投げ	タイガーキャリー	（近距離で）	← + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
サガット	共通システム	前方ステップ		→→				全体 23				0		0	0	0	0		
サガット	共通システム	後方ステップ		←←				全体 23				0		0	0	0	0		1-15F 投げ無敵
サガット	共通システム	ドライブインパクト（タイガーパニッシュメント）		強P強K	26	26-27		35	D	-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|ヒットバックでステージ端に到達すると壁やられが発生|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒット吹き飛び時間増加|・SAゲージ3000増加
サガット	共通システム	[ガード時]ドライブリバーサル（タイガーツインバベル）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-22		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F 完全無敵|ヒット時硬直5F増加
サガット	共通システム	[起き上がり時]ドライブリバーサル（タイガーツインバベル）	（起き上がり時に）	→ + 強P強K	18	18-20		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直5F増加
サガット	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
サガット	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
サガット	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|暗転演出が入らない|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
サガット	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 45			※	0	乗算補正15％	0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
サガット	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→				全体 46			※	0	乗算補正15％	0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
