キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
ダルシム	特殊技	ヨガランス		← + 強P	14	14-20		29	-9	-16	C	900	始動補正20%	2500	-5000	-8000	1000	上	空中カウンター/パニッシュカウンター時吹き飛びダウン
ダルシム	特殊技	涅槃パンチ		↙ + 強P	10	10-13		20	3	-3	C	800		2000	-5000	-8000	1000	上	
ダルシム	特殊技	アジャイルキック		↙ + 弱K	5	5-7		10	1	-3		200	始動補正20%	250	-500	-2000	300	下	連打キャンセル対応
ダルシム	特殊技	合掌キック		← + 中K	7	7-10		17	3	0	C	600		1500	-3000	-4000	500	上	
ダルシム	特殊技	スラストキック		↙ + 中K	8	8-10		20	-3	-7	C	500	始動補正20%	1500	-3000	-4000	500	下	
ダルシム	特殊技	ヨガマウンテン		← + 強K	14	14-19		20	0	-9		1000		3000	-6000	-10000	1000	上	強制立ち効果|空中カウンター/パニッシュカウンター時吹き飛びダウン
ダルシム	特殊技	因果キック		↙ + 強K	9	9-11		22	D	-7		900		2500	-5000	-10000	1000	下	パニッシュカウンター時ダウン時間増加、ハードノックダウン
ダルシム	特殊技	ドリル頭突き	（ジャンプ中に）	↓ + 弱P	10	10-着地まで		着地後9			C	500		1500	-3000	-4000	500	上	空中ヒット時吹き飛びダウン
ダルシム	特殊技	弱 ドリルキック	（ジャンプ中に）	↓ + 弱K	9	9-着地まで		着地後11				500	始動補正20%	1500	-3000	-4000	500	上	
ダルシム	特殊技	中 ドリルキック	（ジャンプ中に）	↓ + 中K	9	9-着地まで		着地後11				500	始動補正20%	1500	-3000	-4000	500	上	
ダルシム	特殊技	強 ドリルキック	（ジャンプ中に）	↓ + 強K	9	9-着地まで		着地後11				500	始動補正20%	1500	-3000	-4000	500	上	
ダルシム	特殊技	ロングスライディング		↓ + 強K	12	12-27		20	D	-16		900		2000	-4000	-7000	1000	下	カウンター/パニッシュカウンター時ダウン時間増加
ダルシム	必殺技	弱 ヨガファイア		↓↘→ + 弱P	15			全体 48	-2	-6	SA3	600		2000	-4000	-3000	600	上・弾	
ダルシム	必殺技	弱 ヨガファイア（ホールド）		↓↘→ + 弱Pホールド	43			全体 73	D	-1	SA3	800		2000	-4000	-3000	800	上・弾	29Fボタンホールドしているとホールド版が自動で発動
ダルシム	必殺技	中 ヨガファイア		↓↘→ + 中P	15			全体 48	-2	-6	SA3	600		2000	-4000	-3000	600	上・弾	
ダルシム	必殺技	中 ヨガファイア（ホールド）		↓↘→ + 中Pホールド	43			全体 73	D	-1	SA3	800		2000	-4000	-3000	800	上・弾	29Fボタンホールドしているとホールド版が自動で発動
ダルシム	必殺技	強 ヨガファイア		↓↘→ + 強P	15			全体 48	-2	-6	SA3	600		2000	-4000	-3000	600	上・弾	
ダルシム	必殺技	強 ヨガファイア（ホールド）		↓↘→ + 強Pホールド	43			全体 73	D	-1	SA3	800		2000	-4000	-3000	800	上・弾	29Fボタンホールドしているとホールド版が自動で発動
ダルシム	必殺技	OD 弱 ヨガファイア		↓↘→ + 弱P中P	12			全体 45	D	-3	SA2	1000		0	-4000	-5000	800	上・弾	
ダルシム	必殺技	OD 中 ヨガファイア		↓↘→ + 弱P強P	12			全体 45	D	-3	SA2	1000		0	-4000	-5000	800	上・弾	
ダルシム	必殺技	OD 強 ヨガファイア		↓↘→ + 中P強P	12			全体 45	D	-3	SA2	1000		0	-4000	-5000	800	上・弾	
ダルシム	必殺技	弱 ヨガアーチ		↓↘→ + 弱K	18			全体 45	1	-1	SA3	600		2000	-4000	-3000	600	上・弾	
ダルシム	必殺技	中 ヨガアーチ		↓↘→ + 中K	18			全体 45	1	-1	SA3	600		2000	-4000	-3000	600	上・弾	
ダルシム	必殺技	強 ヨガアーチ		↓↘→ + 強K	18			全体 45	1	-1	SA3	600		2000	-4000	-3000	600	上・弾	
ダルシム	必殺技	OD 弱 ヨガアーチ		↓↘→ + 弱K中K	18			全体 45	1	-3	SA2	1000	始動補正20％|コンボ補正20％	0	-2500	-5000	800	上・弾	
ダルシム	必殺技	OD 中 ヨガアーチ		↓↘→ + 弱K強K	18			全体 45	1	-3	SA2	1000	始動補正20％|コンボ補正20％	0	-2500	-5000	800	上・弾	
ダルシム	必殺技	OD 強 ヨガアーチ		↓↘→ + 中K強K	18			全体 45	1	-3	SA2	1000	始動補正20％|コンボ補正20％	0	-2500	-5000	800	上・弾	
ダルシム	必殺技	弱 ヨガフレイム		→↘↓↙← + 弱P	16	16-30		全体 45	D	-4	SA3	800		2000	-4000	-5000	900	上・弾	
ダルシム	必殺技	中 ヨガフレイム		→↘↓↙← + 中P	20	19-34		全体 51	D	-4	SA3	900		3000	-5000	-5000	1000	上・弾	
ダルシム	必殺技	強 ヨガフレイム		→↘↓↙← + 強P	26	26-42		全体 58	D	-4	SA3	1200		4000	-6000	-5000	1100	上・弾	
ダルシム	必殺技	OD ヨガフレイム		→↘↓↙← + PP	18	18-42		全体 66	D	-11	SA2	800		0	-4000	-5000	1100	上・弾	ヒット時硬直5F減少
ダルシム	必殺技	弱 ヨガブラスト		→↘↓↙← + 弱K	12	12-21		全体 44	D	-6	SA3	1000		3000	-6000	-6000	1200	上	
ダルシム	必殺技	中 ヨガブラスト		→↘↓↙← + 中K	15	15-24		全体 44	D	-3	SA3	1200		3000	-6000	-6000	1200	上	
ダルシム	必殺技	強 ヨガブラスト		→↘↓↙← + 強K	17	17-26		全体 44	D	-3	SA3	1200	コンボ補正20％	3000	-6000	-6000	1200	上	
ダルシム	必殺技	OD ヨガブラスト		→↘↓↙← + KK	12	12-21		全体 41	D	0	SA2	1000		0	-5000	-5000	1200	上	
ダルシム	必殺技	弱 ヨガコメット	（ジャンプ中に）	→↘↓↙← + 弱P	30			着地後8				800		2000	-4000	-3000	1000	上・弾	
ダルシム	必殺技	中 ヨガコメット	（ジャンプ中に）	→↘↓↙← + 中P	30			着地後8				800		2000	-4000	-3000	1000	上・弾	
ダルシム	必殺技	強 ヨガコメット	（ジャンプ中に）	→↘↓↙← + 強P	30			着地後8				800		2000	-4000	-3000	1000	上・弾	
ダルシム	必殺技	OD ヨガコメット	（ジャンプ中に）	→↘↓↙← + PP	30			着地後3				1200		0	-4000	-5000	1000	上・弾	50Fから行動可
ダルシム	必殺技	ヨガフロート（その場）		↓ + KK				全体 35				0		0	0	0	0		13Fから空中判定|30Fから行動可
ダルシム	必殺技	ヨガフロート（前方）		↘ + KK				全体 35				0		0	0	0	0		13F空中判定|30Fから行動可
ダルシム	必殺技	空中ヨガフロート	（ジャンプ中に）	↓ + KK				全体 15				0		0	0	0	0		16Fから行動可
ダルシム	必殺技	P ヨガテレポート（前方）		→ + PPP				全体 39				0		0	0	0	0		5-15F 完全無敵
ダルシム	必殺技	K ヨガテレポート（前方）		→ + KKK				全体 39				0		0	0	0	0		5-15F 完全無敵
ダルシム	必殺技	P 空中ヨガテレポート（前方）	（ジャンプ中に）	→ + PPP				全体 29				0		0	0	0	0		10-15F 完全無敵|30Fから行動可
ダルシム	必殺技	K 空中ヨガテレポート（前方）	（ジャンプ中に）	→ + KKK				全体 29				0		0	0	0	0		10-15F 完全無敵|30Fから行動可
ダルシム	必殺技	ヨガテレポート（後方）		← + PPP or ← + KKK				全体 46				0		0	0	0	0		5-15F 完全無敵
ダルシム	必殺技	P 空中ヨガテレポート（後方）	（ジャンプ中に）	← + PPP				全体 34				0		0	0	0	0		10-15F 完全無敵|35Fから行動可
ダルシム	必殺技	K 空中ヨガテレポート（後方）	（ジャンプ中に）	← + KKK				全体 34				0		0	0	0	0		10-15F 完全無敵|35Fから行動可
ダルシム	スーパーアーツ	SA1 弱 ヨガインフェルノ		↓↘→↓↘→ + 弱P	10	10-93		全体 128	D	-10		1920		0	5040	-5040	0	上・弾	1-11F 投げに対して無敵|最低保障ダメージ30％|カウンター/パニッシュカウンターで数値が変動しない|ガード時に792のリカバリアブルダメージを与える
ダルシム	スーパーアーツ	SA1 中 ヨガインフェルノ		↓↘→↓↘→ + 中P	10	10-93		全体 128	D	-10		2100		0	5040	-5040	0	上・弾	1-11F 投げに対して無敵|最低保障ダメージ30％|カウンター/パニッシュカウンターで数値が変動しない|ガード時に792のリカバリアブルダメージを与える
ダルシム	スーパーアーツ	SA1 強 ヨガインフェルノ		↓↘→↓↘→ + 強P	10	10-93		全体 133	D	-22		2040		0	5040	-5040	0	上・弾	1-11F 投げに対して無敵|最低保障ダメージ30％|カウンター/パニッシュカウンターで数値が変動しない|ガード時に792のリカバリアブルダメージを与える
ダルシム	スーパーアーツ	SA2 ヨガサンバースト（Lv1）		↓↙←↓↙← + K	7			全体 67				2800		0	-2500	-10000	0	上・弾	1-9F 完全無敵|最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない|139F以下でボタンホールドをやめるとLv1が発動
ダルシム	スーパーアーツ	SA2 ヨガサンバースト（Lv2）		↓↙←↓↙← + Kホールド	7			全体 80				3100		0	-3500	-14000	0	上・弾	1-9F 完全無敵|最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない|140F以上ボタンホールドしているとLv2が発動
ダルシム	スーパーアーツ	SA2 ヨガサンバースト（Lv3）		↓↙←↓↙← + Kホールド	7			全体 128				4000		0	-4500	-18000	0	上・弾	1-9F 完全無敵|最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない|188F以上ボタンホールドしているとLv3が発動、また209Fで自動で射出する
ダルシム	スーパーアーツ	SA3 ヨガマーシレス		↓↘→↓↘→ + K	10	10-14		75	D	-62		4000	※即時補正10%	0	-7500	-15000	0	上	1-14F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
ダルシム	スーパーアーツ	CA ヨガマーシレス	（体力25%以下で）	↓↘→↓↘→ + K	10	10-14		75	D	-62		4500	※即時補正10%	0	-10000	-20000	0	上	1-14F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
ダルシム	通常投げ	ヨガスマッシュ	（近距離で）	N or → + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ダルシム	通常投げ	ヨガスルー	（近距離で）	← + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ダルシム	通常投げ	ヨガスプラッシュ	（近距離で）	↓ + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ダルシム	共通システム	前方ステップ		→→				全体 25				0		0	0	0	0		
ダルシム	共通システム	後方ステップ		←←				全体 23				0		0	0	0	0		1-15F 投げ無敵
ダルシム	共通システム	ドライブインパクト（ヨガライズ）		強P強K	26	26-27		35	D	-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒットきりもみダウン|・SAゲージ3000増加
ダルシム	共通システム	[ガード時]ドライブリバーサル（ヨガイリュージョン）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-31	20-22, 29-31	26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F 完全無敵|ヒット時硬直6F増加
ダルシム	共通システム	[起き上がり時]ドライブリバーサル（ヨガイリュージョン）	（起き上がり時に）	→ + 強P強K	18	18-29	18-20, 27-29	26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直6F増加
ダルシム	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
ダルシム	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
ダルシム	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|暗転演出が入らない|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
ダルシム	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 45			※	0	乗算補正15％	0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
ダルシム	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→ or (N or →) + 中P中K				全体 46			※	0	乗算補正15％	0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
