キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
ヤスミン	特殊技	スノスノッド・ナ・シパ（1段目）		中K⇒中K	13	13-14		33	-13	-13		400		1000	-2500	-4000	400	上	
ヤスミン	特殊技	スノスノッド・ナ・シパ（2段目）		中K⇒中K⇒強K	16	16-18		28	D	-9		500		1500	-3000	-4000	500	上	ヒット時硬直5F減少|ヒット時リニャ・ン・リワナグにキャンセル可能
ヤスミン	特殊技	コンビナション・パムパバッグサ		↓ + 中K⇒強K	8	8-9		25	D	-10		500		1000	-5000	-4000	400	上	ヒット時リニャ・ン・リワナグにキャンセル可能
ヤスミン	必殺技	弱 ダロイ・ン・トゥビグ		↓↘→ + 弱P	12	12-14		22	1	-6	SA3	400		1500	-3000	-5000	600	上	
ヤスミン	必殺技	弱 アロン（1段目）		↓↘→ + 弱P⇒→ + P	13	13-33	13-14, 21-22, 32-33	24	ー	-12	SA3	300		1800	-2500	-5000	300	上	通常版はヒット時にアロン（2段目）に派生|バヤニ・モード中はヒット/ガード時にアロン（2段目）に派生し、バヤニ・モードを終了する
ヤスミン	必殺技	弱 アロン（2段目）		-	16	16-18		20	1	ー	SA3	400		1200	ー	-5000	300	上	バヤニ・モードに移行する
ヤスミン	必殺技	[強化版]弱 アロン（2段目）		-	16	16-18		20	D	-1	SA3	600		1700	-500	-5000	300	上	ナカタゴン・ラカス中はヒット時に相手Dゲージを1000減少
ヤスミン	必殺技	中 ダロイ・ン・トゥビグ		↓↘→ + 中P	16	16-18		22	1	-6	SA3	400		1500	-3000	-5000	250	上	
ヤスミン	必殺技	中 アロン（1段目）		↓↘→ + 中P⇒→ + P	13	13-33	13-14, 21-22, 32-33	24	ー	-12	SA3	300	コンボ補正20%	1800	-2500	-5000	300	上	通常版はヒット時にアロン（2段目）に派生|バヤニ・モード中はヒット/ガード時にアロン（2段目）に派生し、バヤニ・モードを終了する
ヤスミン	必殺技	中 アロン（2段目）		-	22	22-24		22	D	ー	SA3	300		1200	ー	-5000	250	上	バヤニ・モードに移行する
ヤスミン	必殺技	[強化版]中 アロン（2段目）		-	22	22-24		22	D	-2	SA3	400		1700	-500	-5000	250	上	ナカタゴン・ラカス中はヒット時に相手Dゲージを1000減少
ヤスミン	必殺技	強 ダロイ・ン・トゥビグ		↓↘→ + 強P	21	21-23		22	3	-6	SA3	400		1500	-3000	-5000	250	上	
ヤスミン	必殺技	強 アロン（1段目）		↓↘→ + 強P⇒→ + P	13	13-33	13-14, 21-22, 32-33	24	ー	-12	SA3	150		1800	-2500	-5000	300	上	通常版はヒット時にアロン（2段目）に派生|バヤニ・モード中はヒット/ガード時にアロン（2段目）に派生し、バヤニ・モードを終了する
ヤスミン	必殺技	強 アロン（2段目）		-	22	22-24		26	D	ー	SA3	450		1200	ー	-5000	250	上	バヤニ・モードに移行する
ヤスミン	必殺技	[強化版]強 アロン（2段目）		-	22	22-24		26	D	-3	SA3	550		1700	-500	-5000	250	上	ガード時硬直3F減少|ナカタゴン・ラカス中はヒット時に相手Dゲージを1000減少
ヤスミン	必殺技	OD ダロイ・ン・トゥビグ		↓↘→ + PP	12	12-14		22	-2	-3	SA2	400		0	-3000	-5000	400	上	
ヤスミン	必殺技	OD アロン（1段目）		↓↘→ + PP⇒→ + P	13	13-33	13-14, 21-22, 32-33	24	ー	-12	SA2	300		0	-5000	-5000	200	上	通常版はヒット時にアロン（2段目）に派生|バヤニ・モード中はヒット/ガード時にアロン（2段目）に派生し、ガード時はバヤニ・モードを終了する
ヤスミン	必殺技	OD アロン（2段目）		-	56	56		58	D	ー	SA2	1100		0	ー	-5000	800	上	バヤニ・モードに移行する
ヤスミン	必殺技	[強化版]OD アロン（2段目）		-	56	56		58	D	-1	SA2	1500		0	-500	-5000	800	上	
ヤスミン	必殺技	[ナカタゴン・ラカス中][強化版]OD アロン（2段目）		-	47	47- 110	47-106, 110	59	D	-1		1900		0	-500	-5000	0	上	ハードノックダウン|ヒット時に相手Dゲージを5000減少
ヤスミン	必殺技	弱 タリム・ン・ハンギン		↓↙← + 弱P				全体 35				0		0	0	0	0	上	
ヤスミン	必殺技	中 タリム・ン・ハンギン		↓↙← + 中P	21	21-22		24	D	-3	SA3	1100	始動補正40%	4000	-3000	-5000	1200	上	ガード時硬直3F減少|アーマーヒット時硬直1F増加|2段目以降はヒット時のみ派生
ヤスミン	必殺技	強 タリム・ン・ハンギン		↓↙← + 強P	30	30-31		17	D	1	SA3	1200		4000	-3000	-5000	1400	上	2段目以降はヒット時のみ派生
ヤスミン	必殺技	OD タリム・ン・ハンギン		↓↙← + PP	18	18-32		14	D	-12	SA2	800		0	-4000	-5000	1000	上	2段目以降はヒット時のみ派生
ヤスミン	必殺技	弱 ムカ・ン・ランギット		↓↘→ + 弱K				全体 59				0		0	0	0	0		23F-44Fまで、ウラン(OD版を含む)、クロッグ(OD版を含む)に派生可能|14F以降、空中判定
ヤスミン	必殺技	中 ムカ・ン・ランギット		↓↘→ + 中K				全体 59				0		0	0	0	0		23F-41Fまで、ウラン(OD版を含む)、クロッグ(OD版を含む)に派生可能|14F以降、空中判定
ヤスミン	必殺技	強 ムカ・ン・ランギット		↓↘→ + 強K				全体 59				0		0	0	0	0		23F-42Fまで、ウラン(OD版を含む)、クロッグ(OD版を含む)に派生可能|14F以降、空中判定
ヤスミン	必殺技	OD ムカ・ン・ランギット		↓↘→ + KK				全体 59				0		0	0	0	0		18F-45Fまで、ODウラン、ODクロッグに派生可能|14F以降、空中判定
ヤスミン	必殺技	ウラン	（ムカ・ン・ランギット中に）	P	17	17-20		着地後12	3～6	-4～-2		800	始動補正30%	2000	-3000	-5000	600	上	めくり性能|ヒット・ガードさせた高度によって硬直差が変化
ヤスミン	必殺技	OD ウラン	（ムカ・ン・ランギット中に）	PP/ （ODムカ・ン・ランギット中に）P	17	17-20		着地後12	5～10	-2～2		800	始動補正20%	0	-3000	-5000	600	上	めくり性能|ヒット・ガードさせた高度によって硬直差が変化
ヤスミン	必殺技	クロッグ	（ムカ・ン・ランギット中に）	K	17	17-着地まで		着地後12	4～10	-3～4		700	始動補正30%	2000	-3000	-5000	600	上	ヒット・ガードさせた高度によって硬直差が変化
ヤスミン	必殺技	OD クロッグ	（ムカ・ン・ランギット中に）	KK/ （ODムカ・ン・ランギット中に）K	17	17-着地まで		着地後12	7～13	1～7		700	始動補正20%	0	-3000	-5000	600	上	ヒット・ガードさせた高度によって硬直差が変化
ヤスミン	必殺技	弱 リパ・ン・アギラ		→↓↘ + 弱K	5	5-14	5-8, 13-14	27+着地後12	D	-29		1000		2000	-4000	-5000	1000	上	3段目以降はヒット時のみ派生|1-14F 空中判定の打撃・空弾属性に対して無敵|7-41F 空中判定
ヤスミン	必殺技	中 リパ・ン・アギラ		→↓↘ + 中K	6	6-15	6-9, 14-15	27+着地後12	D	-29		1200		2000	-4000	-5000	1200	上	3段目以降はヒット時のみ派生|1-9F 空中判定の打撃・空弾属性に対して無敵|8-42F 空中判定
ヤスミン	必殺技	強 リパ・ン・アギラ		→↓↘ + 強K	7	7-16	7-10, 15-16	27+着地後12	D	-32		1300		4000	-4000	-5000	1000	上	3段目以降はヒット時のみ派生|1-10F 空中判定の打撃・空弾属性に対して無敵|9-43F 空中判定
ヤスミン	必殺技	OD リパ・ン・アギラ		→↓↘ + KK	6	6-15	6-9, 14-15	27+着地後19	D	-40	SA2	1600		0	-4000	0	1000	上	3段目以降はヒット時のみ派生|1-9F 完全無敵|8-42F 空中判定
ヤスミン	必殺技	弱 パンギル・サ・リクラン		↓↓ + 弱P	25			全体 50	1	-4	SA3	600	始動補正20%|コンボ補正20%	1000	-2500	-4000	600	上・弾	
ヤスミン	必殺技	中 パンギル・サ・リクラン		↓↓ + 中P	25			全体 50	1	-4	SA3	600	始動補正20%|コンボ補正20%	1000	-2500	-4000	600	上・弾	
ヤスミン	必殺技	強 パンギル・サ・リクラン		↓↓ + 強P	25			全体 50	1	-4	SA3	600	始動補正20%|コンボ補正20%	1000	-2500	-4000	600	上・弾	
ヤスミン	必殺技	OD 弱 パンギル・サ・リクラン		↓↓ + 弱P中P	25			全体 50	2	-2	SA2	900	始動補正20%|コンボ補正20%	0	-7500	-6000	900	上・弾	
ヤスミン	必殺技	OD 中 パンギル・サ・リクラン		↓↓ + 弱P強P	25			全体 50	2	-2	SA2	900	始動補正20%|コンボ補正20%	0	-7500	-6000	900	上・弾	
ヤスミン	必殺技	OD 強 パンギル・サ・リクラン		↓↓ + 中P強P	25			全体 50	2	-2	SA2	900	始動補正20%|コンボ補正20%	0	-7500	-6000	900	上・弾	
ヤスミン	必殺技	リニャ・ン・リワナグ	（ナカタゴン・ラカス中に）	← + KK	22	22-23		20	D	-3		1100	始動補正20%|コンボ補正20%	4000	-3000	-8000	1000	上	初段ヒット/近距離で空振り時/位置が入れ替わった場合2段目に派生
ヤスミン	スーパーアーツ	SA1 ヒワン・ン・カラヒタン		↓↘→↓↘→ + K	7	7-12		50	D	-34		2000		0	-2500	-5000	0	上	1-9F 打撃・投げに対して無敵|カウンター/パニッシュカウンターで数値が変動しない|最低保障ダメージ30％|ヒット時バヤニ・モードに移行する
ヤスミン	スーパーアーツ	SA2 ナカタゴン・ラカス		↓↙←↓↙← + P				全体 10				0		0	0	0	0		SA2タイマー1500|発動中、常にバヤニ・モード状態|発動中、リニャ・ン・リワナグが発動可能
ヤスミン	スーパーアーツ	SA3 パムムカドカッド・ン・サンパギータ		↓↘→↓↘→ + P	10	10-12		70	D	-48		4000	※即時補正10%	0	-7500	-15000	0	上	1-12F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
ヤスミン	スーパーアーツ	CA パムムカドカッド・ン・サンパギータ	（体力25%以下で）	↓↘→↓↘→ + P	10	10-12		70	D	-45		4500	※即時補正10%	0	-10000	-20000	0	上	1-12F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
ヤスミン	通常投げ	ピギル・ウロ	（近距離で）	N or → + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ヤスミン	通常投げ	ヒラ・カマイ	（近距離で）	← + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ヤスミン	共通システム	前方ステップ		→→				全体 19				0		0	0	0	0		
ヤスミン	共通システム	後方ステップ		←←				全体 23				0		0	0	0	0		1-15F 投げ無敵
ヤスミン	共通システム	ドライブインパクト（ダゴック・サ・カタワン）		強P強K	26	26-27		35	D	-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|ヒットバックでステージ端に到達すると壁やられが発生|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒット吹き飛び時間増加|・SAゲージ3000増加
ヤスミン	共通システム	[ガード時]ドライブリバーサル（ドレング・パロ・ガミット・アング・パーラッド）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-22		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F 完全無敵|ヒット時硬直5F増加
ヤスミン	共通システム	[起き上がり時]ドライブリバーサル（ドレング・パロ・ガミット・アング・パーラッド）	（起き上がり時に）	→ + 強P強K	18	18-20		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直5F増加
ヤスミン	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
ヤスミン	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
ヤスミン	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|暗転演出が入らない|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
ヤスミン	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 45			※	0	乗算補正15％	0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
ヤスミン	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→				全体 46			※	0	乗算補正15％	0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
