キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
テリー	必殺技	中 パワーチャージ		↓↘→ + 中K	20	20-25		23	D	-11	SA3	800	コンボ補正20%	2000	-3000	-5000	800	上	
テリー	必殺技	強 パワーチャージ		↓↘→ + 強K	25	25-33		27	D	-16	SA3	800		2000	-3000	-5000	500	上	空中ヒット時吹き飛び変化|ヒット時のみパワーチャージを除く必殺技にキャンセル可能
テリー	必殺技	OD パワーチャージ		↓↘→ + KK	19	19-26		24	D	-14	SA2	800	コンボ補正20%	0	-3000	-5000	1000	上	ヒット時のみパワーチャージを除く必殺技にキャンセル可能
テリー	必殺技	弱 クラックシュート		↓↙← + 弱K	16	16-19		18	1	-3		700		1000	-2500	-8000	800	上	7-23F 空中判定|パニッシュカウンター時ハードノックダウン
テリー	必殺技	中 クラックシュート		↓↙← + 中K	17	17-23		18	3	-3		900		1000	-3500	-8000	500	上	9-25F 空中判定|カウンター/パニッシュカウンター時ハードノックダウン
テリー	必殺技	強 クラックシュート		↓↙← + 強K	23	23--33		19	D	-1		1100	コンボ補正20%	4000	-5000	-6000	900	上	12-34F 空中判定
テリー	必殺技	OD クラックシュート		↓↙← + KK	20	20-23		19	D	-2		1200		0	-3000	-10000	1000	上	8-25F 空中判定|パニッシュカウンター時ハードノックダウン|空中ヒット時床バウンド
テリー	必殺技	弱 ライジングタックル		→↓↘ + 弱P	5	5-14		21+着地後12	D	-25	SA3	1000	始動補正20%	2000	-4000	-5000	800	上	1-14F 空中判定の打撃・空弾属性に対して無敵|6-35F 空中判定
テリー	必殺技	中 ライジングタックル		→↓↘ + 中P	6	6-15		28+着地後12	D	-26	SA3	1200	始動補正20%	4000	-4000	-5000	1200	上	1-10F 空中判定の打撃・空弾属性に対して無敵|8-43F 空中判定
テリー	必殺技	強 ライジングタックル		→↓↘ + 強P	7	7-26		27+着地後15	D	-36	SA3	1300	始動補正20%	2000	-4200	-5000	1000	上	1-8F 空中判定の打撃・空弾属性に対して無敵|8-53F 空中判定
テリー	必殺技	OD ライジングタックル		→↓↘ + PP	6	6-20		34+着地後15	D	-42		1600	始動補正20%	0	-1000	0	1600	上	1-10F 完全無敵|7-54F 空中判定
テリー	スーパーアーツ	SA1 バスターウルフ		↓↘→↓↘→ + K	7	7-18		60	D	-26		2000	始動補正30%|コンボ補正20%	0	-2500	-5000	0	上	1-8F 打撃・投げに対して無敵|カウンター/パニッシュカウンターで数値が変動しない|最低保障ダメージ30％
テリー	スーパーアーツ	SA2 パワーゲイザー		↓↙←↓↙← + P	13	13-25		54	D	-27		2600	始動補正50％	0	-5000	-10000	0	上・弾	ヒット時のみ25～38Fまでツインゲイザーに派生可能|1-17F 完全無敵|18-25F 空中判定の打撃・空弾属性に対して無敵|カウンター/パニッシュカウンターで数値が変動しない|最低保障ダメージ40％
テリー	スーパーアーツ	SA2 ツインゲイザー		PP	22	22-27		43	D	ー		1100	始動補正50％|即時補正20%	0	0	0	0	上・弾	ヒット時のみ38～42Fまでトリプルゲイザー、トリプルゲイザー(不発)に派生可能|最低保障ダメージ40％
テリー	スーパーアーツ	SA2 トリプルゲイザー		PP	14	14		125	D	ー		2500	始動補正50％|即時補正60%	0	0	-2000	0	上・弾	1-139F 完全無敵|最低保障ダメージ40％
テリー	スーパーアーツ	SA2 トリプルゲイザー(不発)		PP				全体 90				0		0	0	0	0		SAゲージが不足時に発動
テリー	スーパーアーツ	SA3 ライジングファング		↓↘→↓↘→ + P	8	8-34		57	D	-50		4000	※即時補正10%	0	-7500	-15000	0	上	1-16F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
テリー	スーパーアーツ	CA ライジングファング	（体力25%以下で）	↓↘→↓↘→ + P	8	8-34		57	D	-50		4500	※即時補正10%	0	-10000	-20000	0	上	1-16F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
テリー	通常投げ	グラスピングアッパー	（近距離で）	N or → + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
テリー	通常投げ	バスタースルー	（近距離で）	← + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
テリー	共通システム	前方ステップ		→→				全体 19				0		0	0	0	0		
テリー	共通システム	後方ステップ		←←				全体 23				0		0	0	0	0		1-15F 投げ無敵
テリー	共通システム	ドライブインパクト （バックスピンキック）		強P強K	26	26-27		35	D	-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|ヒットバックでステージ端に到達すると壁やられが発生|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒット吹き飛び時間増加|・SAゲージ3000増加
テリー	共通システム	[ガード時]ドライブリバーサル（バックナックル）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-22		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F 完全無敵|ヒット時硬直5F増加
テリー	共通システム	[起き上がり時]ドライブリバーサル（バックナックル）	（起き上がり時に）	→ + 強P強K	18	18-20		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直5F増加
テリー	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
テリー	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
テリー	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|暗転演出が入らない|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
テリー	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 45			※	0	乗算補正15％	0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
テリー	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→				全体 46			※	0	乗算補正15％	0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
