キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
ザンギエフ	特殊技	スメタナドロップキック		↘ + 強K	16	16-19		40	D	-18		1000		4000	-8000	-11000	1200	上	5-26F 投げ無敵|パニッシュカウンター時壁張り付け効果
ザンギエフ	特殊技	フライングボディプレス	（ジャンプ中に）	↓ + 強P	9	9-17		着地後8				800	コンボ補正20%	2000	-4000	-5000	1000	中	めくり性能
ザンギエフ	特殊技	フライングヘッドバット	（垂直ジャンプ中に）	↑ + 強P	8	8-11		着地後3			C	900		4000	-4000	-8000	1200	中	空中ヒット時吹き飛びダウン
ザンギエフ	特殊技	マシンガンチョップ（2段目）		中P⇒中P	9	9-12		20	2	-6		600		1000	-2500	-4000	500	上	
ザンギエフ	特殊技	マシンガンチョップ（3段目）		中P⇒中P⇒中P	15	15-17		32	D	-17		900		1000	-2500	-4000	500	上	
ザンギエフ	特殊技	ストンピング（1段目）		↓↓ + 中K	9	9-11		17	4	-3		500		1500	-2500	-4000	700	下	
ザンギエフ	特殊技	ストンピング（2段目）		↓↓ + 中K⇒中K	9	9-11		19	-3	-4	C	500		1500	-2500	-4000	700	下	
ザンギエフ	特殊技	ストンピング（3段目）		↓↓ + 中K⇒中K⇒中K	10	10-12		24	-2	-10	C	700		1500	-2500	-4000	700	下	
ザンギエフ	必殺技	ダブルラリアット		PP	15	15-45	15-16, 26-27, 36-37, 44-45	27	D	-12	SA3	1400		4000	-4000	-5000	1600	上	6-45F 飛び道具無敵|攻撃動作中、左右に移動可能
ザンギエフ	必殺技	OD ダブルラリアット		弱P中P強P	12	12-36	12-13, 16-17, 21-22, 29-30, 35-36	26	D	-11	SA2	1700		0	-4000	-5000	1600	上	1-36F 飛び道具無敵|6-12F 空中判定の打撃・空弾属性に対して無敵|攻撃動作中、左右に移動可能|初段ヒット時、膝崩れダウン
ザンギエフ	必殺技	弱 スクリューパイルドライバー	（近距離で）	一回転 + 弱P	5	5-7		54	D			2500	即時補正10%	7000	0	-10000	4000	投	パニッシュカウンター時個別ダメージ（2875）
ザンギエフ	必殺技	中 スクリューパイルドライバー	（近距離で）	一回転 + 中P	5	5-7		54	D			2900	即時補正10%	7000	0	-10000	4000	投	パニッシュカウンター時個別ダメージ（3335）
ザンギエフ	必殺技	強 スクリューパイルドライバー	（近距離で）	一回転 + 強P	5	5-7		54	D			3300	即時補正10%	7000	0	-10000	4000	投	■クラシック操作|パニッシュカウンター時個別ダメージ（3795）|■モダン操作時|パニッシュカウンター時個別ダメージ（3795）|※簡易入力時(3036)
ザンギエフ	必殺技	OD スクリューパイルドライバー	（近距離で）	一回転 + PP	5	5-7		54	D			3400		0	0	-10000	4000	投	■クラシック操作|パニッシュカウンター時個別ダメージ（3910）|■モダン操作時|パニッシュカウンター時個別ダメージ（3910）|※簡易入力時(3128)
ザンギエフ	必殺技	ボルシチダイナマイト	（ジャンプ中に）	（近距離で）一回転 + K	4	4-6		着地後16	D			2900	即時補正20%	5000	0	-10000	4000	投	空中の相手にのみヒットする|■クラシック操作|パニッシュカウンター時個別ダメージ（3260）|■モダン操作時|パニッシュカウンター時個別ダメージ（3260）|※簡易入力時(2608)
ザンギエフ	必殺技	OD ボルシチダイナマイト	（ジャンプ中に）	（近距離で）一回転 + KK	4	4-6		着地後16	D			3000	即時補正10%	0	0	-10000	4000	投	空中の相手にのみヒットする|■クラシック操作|パニッシュカウンター時個別ダメージ（3375）|■モダン操作時|パニッシュカウンター時個別ダメージ（3375）|※簡易入力時(2700)
ザンギエフ	必殺技	ロシアンスープレックス	（近距離で）	→↘↓↙← + K	10	10-11		50	D			2900	即時補正10%	7000	0	-10000	4000	投	■クラシック操作|パニッシュカウンター時個別ダメージ（3335）|■モダン操作時|パニッシュカウンター時個別ダメージ（2668）
ザンギエフ	必殺技	OD ロシアンスープレックス	（近距離で）	→↘↓↙← + KK	10	10-11		50	D			3200		0	0	-10000	6500	投	■クラシック操作|パニッシュカウンター時個別ダメージ（3680）|■モダン操作時|パニッシュカウンター時個別ダメージ（2944）
ザンギエフ	必殺技	シベリアンエクスプレス（近距離版）	（近距離で）	→↘↓↙← + K	28	28-29		41	D			2700		5000		-10000	4000	投	■クラシック操作|パニッシュカウンター時個別ダメージ（3105）|■モダン操作時|パニッシュカウンター時個別ダメージ（2484）
ザンギエフ	必殺技	OD シベリアンエクスプレス（近距離版）	（近距離で）	→↘↓↙← + KK	23	23-24		44	D			3000		0	0	-10000	4000	投	■クラシック操作|パニッシュカウンター時個別ダメージ（3450）|■モダン操作時|パニッシュカウンター時個別ダメージ（2760）
ザンギエフ	必殺技	シベリアンエクスプレス（遠距離版）	（遠距離で）	→↘↓↙← + K	55	55-56		40	D			2700		5000		-10000	4000	投	10-56F アーマー判定（1回）|相手との間合いによって移動距離が変化|※フレームデータは最短距離の場合|■クラシック操作|パニッシュカウンター時個別ダメージ（3105）|■モダン操作時|パニッシュカウンター時個別ダメージ（2484）
ザンギエフ	必殺技	OD シベリアンエクスプレス（遠距離版）	（遠距離で）	→↘↓↙← + KK	54	54-55		40	D			3000		0	0	-10000	4000	投	3-55F アーマー判定（2回）|相手との間合いによって移動距離が変化|※フレームデータは最短距離の場合|■クラシック操作|パニッシュカウンター時個別ダメージ（3450）|■モダン操作時|パニッシュカウンター時個別ダメージ（2760）
ザンギエフ	必殺技	ツンドラストーム		↓↓ + 強K	5	5-55		24	D			2400		15000	0	-10000	2000	投	当身判定は地上の蹴り技にのみ反応する
ザンギエフ	スーパーアーツ	SA1 エリアルロシアンスラム		↓↘→↓↘→ + K	11	11-17		60	D			3500	即時補正20%	0	0	-5000	0	投	1-17F 完全無敵|2-30F 空中判定|空中の相手にのみヒットする|簡易入力時個別ダメージ（2100）|数値は簡易入力で出した時の80%の補正としている為、最低保障ダメージ30%の時は787ダメージ|最低保障ダメージ30％|カウンター/パニッシュカウンターで数値が変動しない
ザンギエフ	スーパーアーツ	SA2 サイクロンラリアット（ホールド）		↓↘→↓↘→ + P	18	18-122	※18-111, 33-35, 41-42, 50-51, 60-61, 69-70, 79-80, 90-91, 99-100, 110-111, 120-122	52	D	-35		1100		0	-5000	-10000	0	上	1-18F 完全無敵|19-122F 飛び道具無敵|ボタンホールドしなかった場合投げに移行|最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない|※吸い込み判定の持続
ザンギエフ	スーパーアーツ	SA2 サイクロンラリアット（その場）		↓↘→↓↘→ + P					D			3100				-10000		上	
ザンギエフ	スーパーアーツ	SA2 サイクロンラリアット（移動）		↓↘→↓↘→ + P					D			3000				-10000		上	左右入力で移動方向を指定可能
ザンギエフ	スーパーアーツ	SA3 ボリショイストームバスター	（近距離で）	一回転 一回転 + P	6+0	6-7		116	D			4800	即時補正10%	0	0	-15000	0	投	1-7F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない
ザンギエフ	スーパーアーツ	CA ボリショイストームバスター	（近距離で）	（体力25%以下で）一回転 一回転 + P	6+0	6-7		116	D			5300	即時補正10%	0	0	-20000	0	投	1-7F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない
ザンギエフ	通常投げ	ボディスラム	（近距離で）	N+弱P弱K	5	5-7		23				1200	即時補正20%	1500	0	-10000	1800	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ3800増加|・ハードノックダウン|動作中ボタンホールドで追加ダメージ（600）
ザンギエフ	通常投げ	キャプチュード	（近距離で）	←+弱P弱K	5	5-7		23				1400	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2380|・SAゲージ4000増加|・ハードノックダウン
ザンギエフ	通常投げ	ジャーマンスープレックス	（近距離で）	→+弱P弱K	5	5-7		23				1500	即時補正20%	2000	0	-10000	3000	投	パニッシュカウンター時以下の性能変化|・ダメージ2550|・SAゲージ6000増加|・ハードノックダウン
ザンギエフ	通常投げ	スパインバスター	（近距離で）	↘+弱P弱K	5	5-7		23				1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ザンギエフ	通常投げ	ロシアンドロップ	（近距離で）	↙+弱P弱K	5	5-7		23				1500	即時補正20%	2000	0	-10000	3000	投	パニッシュカウンター時以下の性能変化|・ダメージ2550|・SAゲージ6000増加|・ハードノックダウン
ザンギエフ	通常投げ	ブレーンバスター	（近距離で）	↓+弱P弱K	5	5-7		23				1500	即時補正20%	2000	0	-10000	3000	投	パニッシュカウンター時以下の性能変化|・ダメージ2550|・SAゲージ6000増加|・ハードノックダウン
ザンギエフ	共通システム	前方ステップ		→→				全体 22				0		0	0	0	0		
ザンギエフ	共通システム	後方ステップ		←←				全体 25				0		0	0	0	0		1-15F 投げ無敵
ザンギエフ	共通システム	ドライブインパクト（ダブルロシアンチョップ）		強P強K	26	26-27		35	D	-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|ヒットバックでステージ端に到達すると壁やられが発生|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒット吹き飛び時間増加|・SAゲージ3000増加
ザンギエフ	共通システム	[ガード時]ドライブリバーサル（リバースロシアンキック）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-22		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F 完全無敵|ヒット時硬直5F増加
ザンギエフ	共通システム	[起き上がり時]ドライブリバーサル（リバースロシアンキック）	（起き上がり時に）	→ + 強P強K	18	18-20		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直5F増加
ザンギエフ	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
ザンギエフ	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
ザンギエフ	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|暗転演出が入らない|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
ザンギエフ	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 45			※	0	乗算補正15％	0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
ザンギエフ	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→ or (N or →) + 中P中K				全体 46			※	0	乗算補正15％	0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
