キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
ケン	必殺技	OD 昇龍拳		→↓↘ + PP	6	6-39	6-7, 8-15, 30-31, 32, 33-34, 35-39	35+着地後15	D	-40		1600		0	-5000	0	1500	上	1-10F 完全無敵|9-24F,33-74F 空中判定
ケン	必殺技	【奮迅脚】 昇龍拳	（奮迅脚中に）	→↓↘ + P	8	8-17	8, 9, 10, 11, 12-17	33+着地後15	D	-35	SA3	1700		3500	-4000	-5000	1400	上	1-18F 空中判定の打撃・空弾属性に対して無敵|3-11F 飛び道具無敵|11-51F 空中判定
ケン	必殺技	弱 竜巻旋風脚		↓↙← + 弱K	4	4-14	4-5, 12-14	32	D	-14		700		2000	-4000	-5000	800	上	5-28F 空中判定
ケン	必殺技	中 竜巻旋風脚		↓↙← + 中K	14	14-30	14-15, 29-30	31	D	-12		900		3000	-5000	-5000	1000	上	8-41F 空中判定
ケン	必殺技	強 竜巻旋風脚		↓↙← + 強K	16	16-47	16-17, 31-32, 46-47	31	D	-12		1000		4000	-6000	-5000	1200	上	10-61F 空中判定
ケン	必殺技	OD 竜巻旋風脚		↓↙← + KK	9	9-56	9-12, 18-20, 27-29, 36-38,54-56	22+着地後12	D	-61		1700		0	-4000	-5000	2000	上	10-77F 空中判定
ケン	必殺技	【奮迅脚】 竜巻旋風脚	（奮迅脚中に）	↓↙← + K	13	13-58	13-14,17-19,22-23,26-28,31-32,35-37, 40-41,44-46,49-50,56-58	20	3	-9		1200	始動補正15%	3600	-6000	-5000	1300	上	2,4,6,8,10段目は正面の相手に当たらない|10-61F 空中判定
ケン	必殺技	空中竜巻旋風脚	（前ジャンプ中に）	↓↙← + K	11	11-27	11-12,18-19,26-27	着地後14	D			900	始動補正30%	2000	-3000	-5000	600	上	
ケン	必殺技	OD 空中竜巻旋風脚	（前ジャンプ中に）	↓↙← + KK	11	11-28	11-12, 14-15, 18-19, 22-23, 27-28	着地後14	D			900	始動補正30%	0	-3000	-5000	1000	上	10-77F 空中判定|2,４段目は正面の相手に当たらない|(2,4段目の攻撃はダメージ700、SAゲージ増加量600)|空振り時硬直7F増加
ケン	必殺技	弱 龍尾脚		→↓↘ + 弱K	18	18-23		21	2	-4		1000	始動補正30%|コンボ補正30%	3000	-3000	-5000	1200	上	18-20F 地上の相手に当たらない|21-23F ダメージ950|9-28F 空中判定
ケン	必殺技	中 龍尾脚		→↓↘ + 中K	23	23-27		25	3	-8		1100	始動補正30%|コンボ補正30%	3000	-3000	-5000	1200	上	23-24F 地上の相手に当たらない|14-32F 空中判定
ケン	必殺技	強 龍尾脚		→↓↘ + 強K	28	28-32		21	3	1		1200	始動補正30%|コンボ補正30%	2000	-3000	-5000	800	上	28-29F 地上の相手に当たらない|19-37F 空中判定
ケン	必殺技	OD 龍尾脚		→↓↘ + KK	9	9-24	9-10, 18-24	24	1	-9		1200	初段コンボ補正10%|2段目コンボ補正5%	0	-3000	-5000	1200	上	9-12F,18F 地上の相手に当たらない|10-27F 空中判定|2段目のみヒット時、追加のコンボ補正はかからない
ケン	必殺技	【奮迅脚】 龍尾脚	（奮迅脚中に）	→↓↘ + K	9	9-23	9-12, 18-23	24	2	-8		1200	初段コンボ補正10%|2段目コンボ補正5%	4000	-3000	-5000	1200	上	9-12F,18-19F 地上の相手に当たらない|10-28F 空中判定|2段目のみヒット時、追加のコンボ補正はかからない
ケン	必殺技	弱 迅雷脚		↓↘→ + 弱K	12	12-14		28	1	-11	SA3	500		2000	-2000	-5000	550	上	32-35F 風鎌蹴り、轟雷落としに派生可|30-35F 閃火脚に派生可
ケン	必殺技	中 迅雷脚		↓↘→ + 中K	16	16-18		24	2	-7	SA3	600		2000	-2000	-5000	550	上	32-35F 風鎌蹴り、轟雷落としに派生可|30-35F 閃火脚に派生可
ケン	必殺技	強 迅雷脚		↓↘→ + 強K	25	25-27		19	D	-2	SA3	700		3000	-4000	-5000	550	上	36-41F 風鎌蹴り、轟雷落としに派生可|34-41F 閃火脚に派生可
ケン	必殺技	OD 迅雷脚		↓↘→ + KK	13	13-15		25	-4	-7	SA2	600		0	-3000	-5000	400	上	21-27F OD風鎌蹴り、OD轟雷落としに派生可|19-27F OD閃火脚に派生可
ケン	必殺技	風鎌蹴り	（迅雷脚中に）	→ + 弱K	6	6-9		19	3	-5	SA3	600	始動補正20%|コンボ補正15%	2000	-2000	-5000	400	下	カウンター/パニッシュカウンター時ダウン|動作中常に被パニッシュカウンター判定
ケン	必殺技	OD 風鎌蹴り	（OD迅雷脚中に）	→ + 弱K	6	6-8		20	3	-5	SA2	500		0	-3000	-5000	400	下	11F 火砕蹴に派生可|動作中常に被パニッシュカウンター判定
ケン	必殺技	火砕蹴	（OD風鎌蹴り後に）	→ + K	15	15-17		29	D	-12	SA2	500	始動補正40%|コンボ補正20%	0	-5000	-5000	600	上	動作中常に被パニッシュカウンター判定
ケン	必殺技	轟雷落とし	（迅雷脚中に）	→ + 中K	18	18-20		20	3	-3	SA3	1000		1000	-2500	-4000	500	中	動作中常に被パニッシュカウンター判定|空中ヒット時床バウンド
ケン	必殺技	OD 轟雷落とし	（OD迅雷脚中に）	→ + 中K	17	17-19		24	-3	-7	SA2	1000	始動補正20%	0	-2500	-4000	500	中	24F 火砕蹴に派生可|動作中常に被パニッシュカウンター判定
ケン	必殺技	火砕蹴	（OD轟雷落とし後に）	→ + K	11	11-13		29	D	-12	SA2	500	始動補正40%|コンボ補正20%	0	-5000	-5000	600	上	動作中常に被パニッシュカウンター判定
ケン	必殺技	閃火脚	（迅雷脚中に）	→ + 強K	10	10-12		25	D	-3	SA3	800		2000	-7000	-7000	600	上	動作中常に被パニッシュカウンター判定|しゃがみ状態の相手に当たらない
ケン	必殺技	OD 閃火脚	（OD迅雷脚中に）	→ + 強K	10	10-15		18	D	-4	SA2	800		0	-7000	-7000	600	上	22F 火砕蹴に派生可|動作中常に被パニッシュカウンター判定
ケン	必殺技	火砕蹴	（OD閃火脚後に）	→ + K	15	15-17		37	D	-20	SA2	500	始動補正40%	0	-5000	-5000	600	上	動作中常に被パニッシュカウンター判定
ケン	スーパーアーツ	SA1 龍尾烈脚		↓↙←↓↙← + K	7	7-9		41	D	-24		2000		0	-2500	-5000	0	上	1-9F 打撃・投げに対して無敵|最低保障ダメージ30％|カウンター/パニッシュカウンターで数値が変動しない
ケン	スーパーアーツ	SA2 疾風迅雷脚		↓↘→↓↘→ + K	6	6-61	6-7,18-20,31-33,46-48,60-61	28	D	-5		2800		0	-5000	-10000	0	上	ヒット時6段目以降に派生|最低保障ダメージ40％
ケン	スーパーアーツ	SA3 神龍烈破		↓↘→↓↘→ + P	7	7-45	7-9,11-13,14-16,33-35,36-37,38-39,40-41,42-43,44-45	55	D	-40		4000	※即時補正10%	0	-11000	-15000	0	上	1-18F完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|初段ガードor空振り時、以下の性能変化|・ダメージ2100|・ヒット時のDゲージ減少量9000|・非ロック演出|※紫電カカト落とし/必殺技キャンセル時のみ適用
ケン	スーパーアーツ	CA 神龍烈破	（体力25%以下で）	↓↘→↓↘→ + P	7	7-45	7-9,11-13,14-16,33-35,36-37,38-39,40-41,42-43,44-45	55	D	-40		4500	※即時補正10%	0	-16000	-20000	0	上	1-18F完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|初段ガードor空振り時、以下の性能変化|・ダメージ2300|・ヒット時のDゲージ減少量16000|・非ロック演出|※紫電カカト落とし/必殺技キャンセル時のみ適用
ケン	通常投げ	掴み膝蹴り	（近距離で）	N or → + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ケン	通常投げ	地獄車	（近距離で）	← + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ケン	共通システム	前方ステップ		→→				全体 19				0		0	0	0	0		
ケン	共通システム	後方ステップ		←←				全体 23				0		0	0	0	0		1-15F 投げ無敵
ケン	共通システム	ドライブインパクト （焔撃ち）		強P強K	26	26-27		35	D	-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒットきりもみダウン|・SAゲージ3000増加
ケン	共通システム	[ガード時]ドライブリバーサル （雷突蹴）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-22		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F 完全無敵|ヒット時硬直5F増加
ケン	共通システム	[起き上がり時]ドライブリバーサル （雷突蹴）	（起き上がり時に）	→ + 強P強K	18	18-20		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直5F増加
ケン	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
ケン	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
ケン	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|暗転演出が入らない|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
ケン	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 45			※	0	乗算補正15％	0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
ケン	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→ or (N or →) + 中P中K				全体 46			※	0	乗算補正15％	0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
