キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
リリー	通常技	ジャンプ強K（アングリードロップキック）	（ジャンプ中に）	強K	11	11-16		着地後3				800		2000	-4000	-5000	1000	中	
リリー	特殊技	スラストリッジ		↘ + 強P	25	25-27		18	2	-3		900		2000	-5000	-5000	1000	中	5-19F足元無敵|強制しゃがみ効果|空中ヒット時叩きつけダウン
リリー	特殊技	ホーンブレイク		← + 強P	14	14-17		18	5	-2	C	1000		2000	-5000	-8000	1000	上	
リリー	特殊技	グレートスピン	（ジャンプ中に）	↓ + 強P	9	9-19		着地後3				800		2000	-4000	-5000	1000	中	めくり性能
リリー	特殊技	ダブルアロー	（ジャンプ中に）	中P⇒中P	10	10-12		着地後3			※	700		1000	-2500	-4000	500	中	空中ヒット時吹き飛びダウン|※SA2 スカイサンダーバードでのみキャンセル可能
リリー	特殊技	デザートストーム（1段目）		→ + 強P	16	16-17		24	2	-4	C	900		3000	-5000	-8000	1000	上	空中ヒット時吹き飛びダウン
リリー	特殊技	デザートストーム（2段目）		→ + 強P⇒強P	20	20-21		27	0	-9		500		2000	-2000	-5000	1000	上	空中ヒット時吹き飛びダウン
リリー	特殊技	デザートストーム（3段目）		→ + 強P⇒強P⇒強P	20	20-24		39	D	-23		800		2000	-2000	-5000	1000	上	
リリー	必殺技	弱 コンドルウィンド		↓↙← + 弱P				全体 47				0		0	0	0	0		最速でボタンを離した場合46F目で風纏いを1つストック|ボタンホールド時71F目で2つ目、91F目で3つ目をストック|次回発動するコンドルスパイア、トマホークバスター、コンドルダイブ、サンダーバード、スカイサンダーバードの性質変化
リリー	必殺技	中 コンドルウィンド		↓↙← + 中P	23	23-26		25	2	-8	SA3	900		2000	-4000	-8000	1000	上	発動から45F目までにボタンを離した場合、攻撃持続1F目で風纏いをストック|ボタンホールド時46F目で1つ目、71F目で2つ目、91F目で3つ目をストック|次回発動するコンドルスパイア、トマホークバスター、コンドルダイブ、サンダーバード、スカイサンダーバードの性質変化|空中ヒット時吹き飛びダウン
リリー	必殺技	強 コンドルウィンド		↓↙← + 強P	25	25-28		25	D	-8	SA3	1100		2000	-4000	-8000	1000	上	発動から45F目までにボタンを離した場合、攻撃持続1F目で風纏いをストック|ボタンホールド時46F目で1つ目、71F目で2つ目、91F目で3つ目をストック|次回発動するコンドルスパイア、トマホークバスター、コンドルダイブ、サンダーバード、スカイサンダーバードの性質変化
リリー	必殺技	OD コンドルウィンド		↓↙← + PP	19	19-22		23	D	-5	SA2	1200	始動補正20%|コンボ補正20%	0	-4000	-8000	1000	上	発動から25F目までにボタンを離した場合、攻撃持続1F目で風纏いをストック|ボタンホールド時は38F目でストック、全体40F|次回発動するコンドルスパイア、トマホークバスター、コンドルダイブ、サンダーバード、スカイサンダーバードの性質変化
リリー	必殺技	弱 コンドルスパイア		↓↘→ + 弱K	17	17-29		16	D	-8		800		2000	-5000	-7000	1000	上	8-30F 空中判定
リリー	必殺技	中 コンドルスパイア		↓↘→ + 中K	21	21-33		16	D	-8		900		2000	-5000	-7000	1000	上	9-35F 空中判定
リリー	必殺技	強 コンドルスパイア		↓↘→ + 強K	25	25-37		16	D	-8		1000		2000	-5000	-7000	1000	上	11-39F 空中判定
リリー	必殺技	OD 弱 コンドルスパイア		↓↘→ + 弱K中Kor弱K強K	15	15-27		13	D	-8	※	1000	始動補正20%|コンボ補正20%	0	-5000	-7000	1000	上	7-29F 空中判定|※SA2 スカイサンダーバードでのみキャンセル可能
リリー	必殺技	OD 強 コンドルスパイア		↓↘→ + 中K強K	15	15-27		13	D	-8	※	1000	始動補正20%|コンボ補正20%	0	-5000	-7000	1000	上	7-29F 空中判定|※SA2 スカイサンダーバードでのみキャンセル可能
リリー	必殺技	[風纏い]弱 コンドルスパイア		↓↘→ + 弱K	9	9-37	9-13, 20-30, 31-37	14	D	1		1000	始動補正20%|コンボ補正20%	2000	-5000	-7000	1100	上	9-39F 空中判定
リリー	必殺技	[風纏い]中 コンドルスパイア		↓↘→ + 中K	13	13-41	13-17, 24-34, 35-41	14	D	1		1100	始動補正20%|コンボ補正20%	2000	-5000	-7000	1100	上	13-43F 空中判定
リリー	必殺技	[風纏い]強 コンドルスパイア		↓↘→ + 強K	17	17-45	17-21, 28-38, 39-45	14	D	1		1200	始動補正20%|コンボ補正20%	2000	-5000	-7000	1100	上	17-47F 空中判定
リリー	必殺技	[風纏い]OD 弱 コンドルスパイア		↓↘→ + 弱K中Kor弱K強K	9	9-32	9-22, 23-25, 26-32	14	D	2	※	1200	始動補正20%|コンボ補正20%	0	-5000	-7000	1100	上	9-34F 空中判定|9-32F 飛び道具に対して無敵|※SA2 スカイサンダーバードでのみキャンセル可能
リリー	必殺技	[風纏い]OD 強 コンドルスパイア		↓↘→ + 中K強K	9	9-32	9-22, 23-25, 26-32	14	D	2	※	1200	始動補正20%|コンボ補正20%	0	-5000	-7000	1100	上	9-34F 空中判定|9-32F 飛び道具に対して無敵|※SA2 スカイサンダーバードでのみキャンセル可能
リリー	必殺技	弱 トマホークバスター		→↓↘ + 弱P	6	6-16		20+着地後12	D	-27		900		2000	-4000	-5000	1000	上	1-10F 空中判定の打撃・空弾属性に対して無敵|7-37F 空中判定
リリー	必殺技	中 トマホークバスター		→↓↘ + 中P	8	8-19		24+着地後12	D	-32		1000		2000	-4000	-5000	1000	上	1-12F 空中判定の打撃・空弾属性に対して無敵|9-44F 空中判定
リリー	必殺技	強 トマホークバスター		→↓↘ + 強P	10	10-23		25+着地後12	D	-35		1200		2000	-4000	-5000	1000	上	1-14F 空中判定の打撃・空弾属性に対して無敵|11-49F 空中判定
リリー	必殺技	OD トマホークバスター		→↓↘ + PP	6	6-17		27+着地後15	D	-35	※	1400	始動補正20%|コンボ補正20%	0	-4000	-5000	1000	上	1-10F 空中判定の打撃・空弾属性に対して無敵|1-10F 投げに対して無敵|7-45F 空中判定|※OD コンドルダイブへのみ派生可能
リリー	必殺技	[風纏い]弱 トマホークバスター		→↓↘ + 弱P	4	4-16	4-7, 8-16	20+着地後12	D	-25		1000		2000	-4000	-5000	1100	上	1-10F 空中判定の打撃・空弾属性に対して無敵|7-37F 空中判定
リリー	必殺技	[風纏い]中 トマホークバスター		→↓↘ + 中P	6	6-9 10-19		24+着地後12	D	-30		1200		2000	-4000	-5000	1100	上	1-12F 空中判定の打撃・空弾属性に対して無敵|9-44F 空中判定
リリー	必殺技	[風纏い]強 トマホークバスター		→↓↘ + 強P	8	8-23	8-11, 12-23	25+着地後12	D	-33		1400		3000	-4000	-5000	1100	上	1-14F 空中判定の打撃・空弾属性に対して無敵|11-49F 空中判定
リリー	必殺技	[風纏い]OD トマホークバスター		→↓↘ + PP	4	4-17	4-5, 6-7, 8-17	27+着地後15	D	-35	※	1600	始動補正20%|コンボ補正20%	0	-4000	-5000	1100	上	1-10F 空中判定の打撃・空弾属性に対して無敵|1-10F 投げに対して無敵|7-45F 空中判定|※OD コンドルダイブへのみ派生可能
リリー	必殺技	コンドルダイブ	（垂直 or 前ジャンプ中に）	PP	12	12-着地まで		着地後24	D	-24		800		2000	-4000	-5000	1000	上	めくり性能
リリー	必殺技	OD コンドルダイブ	（垂直 or 前ジャンプ中に）	（ODトマホークバスター中に）PPP	12	12-着地まで		着地後24	D	-24		1400	※	0	-4000	-5000	1000	上	めくり性能|※OD トマホークバスターからの派生版はコンボ補正35%
リリー	必殺技	[風纏い]コンドルダイブ	（垂直 or 前ジャンプ中に）	PP	12	12-着地まで		着地後24	D	-23		1000		3000	-5000	-5000	1100	上	めくり性能|初段ヒット時、次のフレームで2段目が発生|ヒット/ガード時、風纏いストックを消費して1回のみコンドルダイブに派生可能|(OD版のDゲージ消費量は10000)
リリー	必殺技	[風纏い]OD コンドルダイブ	（垂直 or 前ジャンプ中に）	（ODトマホークバスター中に）PPP	12	12-着地まで		着地後24	D	-23		1600	※	0	-5000	-5000	1100	上	めくり性能|初段ヒット時、次のフレームで2段目が発生|ヒット/ガード時、風纏いストックを消費して1回のみコンドルダイブに派生可能|(OD版のDゲージ消費量は10000)|※OD トマホークバスターからの派生版はコンボ補正35%
リリー	必殺技	弱 メキシカンタイフーン	（近距離で）	一回転 + 弱P	5	5-7		53	D			2000	即時補正10%	5000	0	-10000	3000		パニッシュカウンター時ダメージ（2300）
リリー	必殺技	中 メキシカンタイフーン	（近距離で）	一回転 + 中P	5	5-7		53	D			2400	即時補正10%	5000	0	-10000	3000		パニッシュカウンター時ダメージ（2760）
リリー	必殺技	強 メキシカンタイフーン	（近距離で）	一回転 + 強P	5	5-7		53	D			2800	即時補正10%	5000	0	-10000	3000		■クラシック操作|パニッシュカウンター時ダメージ（3220）|■モダン操作時|パニッシュカウンター時個別ダメージ（3220）|※簡易入力時（2576）
リリー	必殺技	OD メキシカンタイフーン	（近距離で）	一回転 + PP	5	5-7		53	D			2900	即時補正10%	5000	0	-10000	3000		■クラシック操作|パニッシュカウンター時ダメージ（3350）|■モダン操作時|パニッシュカウンター時個別ダメージ（3350）|※簡易入力時（2680）
リリー	スーパーアーツ	SA1 ブリージングホーク		↓↘→↓↘→ + P	10	10-47	10-11,17-18,26-27,36-37,46-47	54	D	-36		2200		0	-2500	-5000	0	上	1-11F 打撃・投げに対して無敵|2段目ヒット時に派生|最低保障ダメージ30％|カウンター/パニッシュカウンターで数値が変動しない
リリー	スーパーアーツ	SA2 サンダーバード		↓↘→↓↘→ + K	9	9-41	9-30,40-41	39+着地後24	D	-60		2600		0	-7000	-10000	0	上	1-12F 完全無敵|13-41F 飛び道具無敵|13-80F 空中判定|最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない
リリー	スーパーアーツ	[風纏い]SA2 サンダーバード		↓↘→↓↘→ + K	9	9-41	9-33,40-41	39+着地後24	D	-59		2900		0	-8250	-10000	0	上	1-12F 完全無敵|13-41F 飛び道具無敵|13-80F 空中判定|最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない
リリー	スーパーアーツ	SA2 スカイサンダーバード	（ジャンプ中に）	↓↘→↓↘→ + K	9	9-41	9-30,40-41	着地後25	D			2600		0	-5000	-10000	0	上	1-12F 完全無敵|13-41F 飛び道具無敵|最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない
リリー	スーパーアーツ	[風纏い]SA2 スカイサンダーバード	（ジャンプ中に）	↓↘→↓↘→ + K	9	9-41	9-33,40-41	着地後25	D			2900		0	-6000	-10000	0	上	1-12F 完全無敵|13-41F 飛び道具無敵|最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない
リリー	スーパーアーツ	SA3 レイジングタイフーン	（近距離で）	↓↙←↓↙← + P	7	7-8		106	D			4500	※即時補正10%	0	0	-15000	0	投	1-8F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技からキャンセル時のみ20％
リリー	スーパーアーツ	CA レイジングタイフーン	（近距離で）	（体力25%以下で）↓↙←↓↙← + P	7	7-8		106	D			5000	※即時補正10%	0	0	-20000	0	投	1-8F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技からキャンセル時のみ20％
リリー	通常投げ	キャニオンスロー	（近距離で）	N or → + 弱P弱K	5	5-7		23	D			1200	即時補正20％	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
リリー	通常投げ	クリフフォール	（近距離で）	← + 弱P弱K	5	5-7		23	D			1200	即時補正20％	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
リリー	共通システム	前方ステップ		→→				全体 21				0		0	0	0	0		
リリー	共通システム	後方ステップ		←←				全体 24				0		0	0	0	0		1-15F 投げ無敵
リリー	共通システム	ドライブインパクト（アースレイジ）		強P強K	26	26-27		35	D	-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒット吹き飛びダウン|・SAゲージ3000増加
リリー	共通システム	[ガード時]ドライブリバーサル（クロスハンマー）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-22		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F 完全無敵|ヒット時硬直5F増加
リリー	共通システム	[起き上がり時]ドライブリバーサル（クロスハンマー）	（起き上がり時に）	→ + 強P強K	18	18-20		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直5F増加
リリー	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
リリー	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
リリー	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|暗転演出が入らない|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
リリー	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 45			※	0	乗算補正15％	0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
リリー	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→ or (N or →) + 中P中K	0	0		0			※	0	乗算補正15％	0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
