キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
春麗	特殊技	追突拳		←or→ + 中P	7	7-9		15	2	-3	C	600		1500	-3000	-4000	500	上	
春麗	特殊技	発勁		← + 強P	8	8-13		14	5	-1	C	800		2000	-5000	-10000	1000	上	
春麗	特殊技	水蓮掌		↘ + 強P	21	21-23		15	2	-3	※	800		2000	-5000	-5000	1000	中	※ヒット・ガード時、行雲流水でキャンセル可能
春麗	特殊技	翼旋脚		→ + 強K	16	16-17		23	-1	-4	※	800		2000	-5000	-10000	1000	上	※ヒット・ガード時、行雲流水でキャンセル可能|パニッシュカウンター時 膝崩れ|空中パニッシュカウンター時吹き飛びダウン|6～28F 空中判定
春麗	特殊技	鶴脚落		↘ + 強K	37	37-38		1+着地後12	7	3		800		2000	-5000	-10000	1000	中	めくり性能|空中ヒット時吹き飛びダウン|7～39F 空中判定
春麗	特殊技	鷹爪脚（1段目）	（ジャンプ中に）	↓ + 中K	3	3-13		着地後3			C	300	始動補正15%	1000	-1500	-4000	500	上	めくり性能|空中ヒット時吹き飛びダウン
春麗	特殊技	鷹爪脚（2段目）	（ジャンプ中に）	↓ + 中K⇒↓ + 中K	6	6-16		着地後3			C	300		1000	-1500	-4000	500	上	めくり性能|空中ヒット時吹き飛びダウン
春麗	特殊技	鷹爪脚（3段目）	（ジャンプ中に）	↓ + 中K⇒↓ + 中K⇒↓ + 中K	6	6-16		着地後3			C	500		1000	-1500	-5000	500	上	めくり性能|空中ヒット時吹き飛びダウン
春麗	特殊技	鷹嘴連拳	（ジャンプ中に）	強P⇒強P	6	6-9		着地後3				500		2000	-5000	-5000	1000	中	空中ヒット時吹き飛びダウン
春麗	特殊技	行雲流水		↓↙← + P				全体 89				0		0	0	0	0		必殺技キャンセル可能な通常技・特殊技からキャンセル発動可能|「行雲流水」中に、再度同じコマンドを入力する事で動作を中断可|動作15F～各種派生技にキャンセル可能・ガード可能|下方向を入力し続けると動作を継続する
春麗	特殊技	蘭華	（行雲流水中に）	弱P	5	5-9		※17	※-3	※-4	C	500		500	-1500	-2000	300	上	※行雲流水を継続した場合の数値|硬直17F以降はガード可能
春麗	特殊技	這蛇突	（行雲流水中に）	中P	6	6-17		※20	D	※-15		750		2000	-3000	-4000	300	下	※行雲流水を継続した場合の数値|硬直20F目はガード可能な硬直
春麗	特殊技	蓮掌	（行雲流水中に）	強P	23	23-32	23-24, 31-32	19	2	-3	C	900		2000	-5000	-6000	600	※中上	※初段が空振り時のみ2段目が中段判定
春麗	特殊技	前突	（行雲流水中に）	弱K	8	8-12		※13	※-1	※-5	C	500		500	-1500	-2000	300	下	※行雲流水を継続した場合の数値|硬直13F目はガード可能な硬直
春麗	特殊技	仙風	（行雲流水中に）	中K	10	10-14		※23	※-4	※-10	C	800		2000	-3000	-4000	1000	下	※行雲流水を継続した場合の数値|硬直23F目はガード可能な硬直
春麗	特殊技	天空脚	（行雲流水中に）	強K	8	8-12		24	D	-9	※	700		2000	-5000	-10000	300	上	※ヒット時のみジャンプキャンセル可能
春麗	必殺技	弱 気功拳		←溜め→ + 弱P	15	15-104		全体 47	-3	-7	SA3	600		1000	-2500	-3000	300	上・弾	
春麗	必殺技	中 気功拳		←溜め→ + 中P	12	12-66		全体 45	-3	-7	SA3	600		1000	-2500	-3000	300	上・弾	
春麗	必殺技	強 気功拳		←溜め→ + 強P	11	11-35		全体 43	-2	-6	SA3	600		1000	-2500	-3000	300	上・弾	
春麗	必殺技	OD 気功拳		←溜め→ + PP	11			全体 39	5	0	SA2	800	始動補正20%	0	-2500	-5000	400	上・弾	
春麗	必殺技	弱 百裂脚		↓↘→ + 弱K	5	5-20	5-6, 12-13, 19-20	20	3	-8	SA3	800	始動補正20%	2000	-3000	-5000	800	上	2段目のみSA3/CAでキャンセル可能|最終段パニッシュカウンター時吹き飛びダウン
春麗	必殺技	中 百裂脚		↓↘→ + 中K	12	12-32	12-13, 18-19, 24-25, 31-32	22	3	-8	SA3	900		2000	-4000	-5000	800	上	3段目のみSA3/CAでキャンセル可能
春麗	必殺技	強 百裂脚		↓↘→ + 強K	23	23-47	23-24, 28-29, 32-33, 38-39, 46-47	15	D	-3	SA3	1000		2000	-4000	-5000	800	上	4段目のみSA3/CAでキャンセル可能
春麗	必殺技	OD 百裂脚		↓↘→ + KK	8	8-33	8-9, 14-15, 20-21, 26-27, 32-33	21	3	-3	SA2	1000	始動補正20%	0	-4000	-5000	800	上	5段目のみSA2/SA3/CAでキャンセル可能|最終段パニッシュカウンター時膝崩れ|ヒット・ガード時に百裂連脚に派生可能
春麗	必殺技	百裂連脚	（OD百裂脚後に）	KK	11	11- 46	11-12, 18-19, 24-25, 31-32, 46	25	D	-13		700		0	-5000	-5000	500	上	
春麗	必殺技	弱 空中百裂脚	（垂直 or 前ジャンプ中に）	↓↘→ + 弱K	8	8-21	8-9, 14-15, 20-21	着地後15				900	始動補正20%	2000	-2000	-5000	800	上	しゃがみには当たらない|空振り時硬直3F増加
春麗	必殺技	中 空中百裂脚	（垂直 or 前ジャンプ中に）	↓↘→ + 中K	10	10-30	10-11, 16-17, 22-23, 29-30	着地後15				1000	始動補正20%	2000	-2000	-5000	800	上	しゃがみには当たらない|空振り時硬直3F増加
春麗	必殺技	強 空中百裂脚	（垂直 or 前ジャンプ中に）	↓↘→ + 強K	12	12-35	12-13, 18-19, 23-24, 29-30, 34-35	着地後15				1100	始動補正20%	2000	-1000	-5000	800	上	しゃがみには当たらない|空振り時硬直3F増加
春麗	必殺技	OD 空中百裂脚	（垂直 or 前ジャンプ中に）	↓↘→ + KK	6	6-31	6-7, 12-13, 16-17, 21-22, 25-26, 30-31	着地後5				1600	コンボ補正20%	0	-2668	-5000	800	上	しゃがみには当たらない|ヒット時硬直2F減少
春麗	必殺技	弱 スピニングバードキック		↓溜め↑ + 弱K	9	9-26	9-10, 17-18, 25-26	6+着地後24	D	-18		1000		2000	-3000	-5000	1200	上	8～32F 空中判定
春麗	必殺技	中 スピニングバードキック		↓溜め↑ + 中K	16	16-48	16-17, 24-25, 32-33, 41-42, 47-48	8+着地後21	D	-17		1200		2000	-4000	-5000	1200	上	15～56F 空中判定
春麗	必殺技	強 スピニングバードキック		↓溜め↑ + 強K	20	20-64	20-21, 26-27, 36-37, 44-45, 51-52, 58-59, 63-64	8+着地後22	D	-18		1400		2000	-4200	-5000	1200	上	18～72F 空中判定
春麗	必殺技	OD スピニングバードキック		↓溜め↑ + KK	16	16-55	16-17, 22-23, 28-29, 35-36, 41-42, 48-49, 54-55	8+着地後15	D	-12		800		0	-4200	-5000	1200	上	14～63F 空中判定
春麗	必殺技	弱 覇山蹴		↓↙← + 弱K	23	23-25		20	D	-5	SA3	700	始動補正20%	2000	-4000	-4000	1200	中	5～20F 空中判定
春麗	必殺技	中 覇山蹴		↓↙← + 中K	27	27-29		16	2	-3	SA3	1000	始動補正30%	2000	-4000	-5000	1200	中	7～21F 下半分飛び道具無敵|6～24F 空中判定
春麗	必殺技	強 覇山蹴		↓↙← + 強K	32	32-34		18	6	-1	SA3	1200	始動補正20%	2000	-4000	-7000	1200	中	7～26F 下半分飛び道具無敵|6～29F 空中判定
春麗	必殺技	OD 覇山蹴		↓↙← + KK	26	26-28		16	D	-5	SA2	1200	始動補正20%|コンボ補正20%	0	-4000	-5000	1200	中	7～21F 下半分飛び道具無敵|22～28F 飛び道具無敵|6～23F 空中判定
春麗	必殺技	弱 天昇脚		↓↓ + 弱K	5	5-18	5-7, 17-18	27+着地後12	D	-37		900		2000	-3000	-5000	1000	上	1～10F 空中判定の打撃・空弾属性に対して無敵|8～45F 空中判定
春麗	必殺技	中 天昇脚		↓↓ + 中K	7	7-20	7-9, 19-20	31+着地後12	D	-41		1000		2000	-3000	-5000	1000	上	1～10F 空中判定の打撃・空弾属性に対して無敵|8～51F 空中判定
春麗	必殺技	強 天昇脚		↓↓ + 強K	9	9-43	9-11, 19-20, 29-30, 42-43	26+着地後12	D	-57		1200		2000	-3000	-5000	1000	上	1～10F 空中判定の打撃・空弾属性に対して無敵|8～69F 空中判定
春麗	必殺技	OD 天昇脚		↓↓ + KK	6	6-66	6-8, 14-16,42-44,49-51,55-57,64-66	37+着地後12	D	-40		1400		0	-3000	0	1200	上	1～7F 完全無敵|8～32F 空中判定|3段目以降は2段目ヒット時のみ派生
春麗	スーパーアーツ	SA1 気功掌		↓↘→↓↘→ + P	7	7-76		全体 122	D	-22		1700		0	-2500	-5000	0	上	1-7 打撃・投げに対して無敵|最低保障ダメージ30％|カウンター/パニッシュカウンターで数値が変動しない
春麗	スーパーアーツ	SA1 空中気功掌	（ジャンプ中に）	↓↘→↓↘→ + P	7	7-56		着地後16	D			2000		0	-2500	-5000	0	上	最低保障ダメージ30％|カウンター/パニッシュカウンターで数値が変動しない
春麗	スーパーアーツ	SA2 鳳翼扇		↓↘→↓↘→ + K	11	11-96	11-12,14-15,17-18,20-21,24-25,27-28,30-31,33-34,46-47,50-51,54-55,58-59,62-63,66-67,69-70,94-96	48	D	-35	※	2000	始動補正40%|コンボ補正40%	0	-5000	-10000	0	上	1-12F 完全無敵|最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない|※最終段ヒット時のみジャンプキャンセル可能
春麗	スーパーアーツ	SA3 蒼天乱華		↓↙←↓↙← + K	8	8-42	8-9, 34,42	40	D	-24		4000	※即時補正10％	0	-7500	-15000	0	上	1-9F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
春麗	スーパーアーツ	CA 蒼天乱華	（体力25%以下で）	↓↙←↓↙← + K	8	8-42	8-9, 34,42	40	D	-24		4500	※即時補正10％	0	-10000	-20000	0	上	1-9F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
春麗	通常投げ	虎襲倒	（近距離で）	N or → + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
春麗	通常投げ	太極扇	（近距離で）	← + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
春麗	通常投げ	龍星落	（ジャンプ中に）	（近距離で）弱P弱K	5	5-7		着地後3	D			1200		2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
春麗	共通システム	前方ステップ		→→				全体 19				0		0	0	0	0		
春麗	共通システム	後方ステップ		←←				全体 25				0		0	0	0	0		1-15F 投げ無敵
春麗	共通システム	ドライブインパクト（鳳閃脚）		強P強K	26	26-27		35	D	-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒットきりもみダウン|・SAゲージ3000増加
春麗	共通システム	[ガード時]ドライブリバーサル（鳳翼脚）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-35	20-22, 33-35	26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F 完全無敵|ヒット時硬直が7F増加
春麗	共通システム	[起き上がり時]ドライブリバーサル（鳳翼脚）	（起き上がり時に）	→ + 強P強K	18	18-33	18-20, 31-33	26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直7F増加
春麗	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
春麗	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
春麗	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|暗転演出が入らない|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
春麗	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 45			※	0	乗算補正15％	0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
春麗	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→ or (N or →) + 中P中K				全体 46			※	0	乗算補正15％	0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
