キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
A.K.I.	特殊技	窮奇 （2段目）		強P⇒強P	14	14-16		24	D	-15		400	コンボ補正10%	3000	-6000	-10000	600	上	ヒット時毒状態|毒状態中にヒット時毒破裂|毒破裂時吹き飛び挙動変化
A.K.I.	必殺技	紫煙砲		↓↙← + 弱P	17			全体 52	-5	-10	※SA3	500		1000	-2500	-2000	600	上・弾	ヒット時毒状態|30-36F専用技でキャンセル可|※35-52F OD版蛇軽功でキャンセル可
A.K.I.	必殺技	紫煙追	（紫煙砲中に）	→ + P	13	13-14		34	-4	-16	SA3	※500		1000	-2500	-2000	600	上	ヒット時毒状態|毒状態中にヒット時毒破裂|※毒破裂時ダメージ800/吹き飛びダウン|飛び道具相殺判定あり（1回）
A.K.I.	必殺技	OD 紫煙砲		↓↙← + PP	16			全体 44	D	1	※SA2	700	始動補正20％	0	-2000	-5000	600	上・弾	ヒット時毒状態|34-35F専用技でキャンセル可|※32-33F OD版蛇軽功でキャンセル可
A.K.I.	必殺技	OD 紫煙追	（OD紫煙砲中に）	→ + P	13	13-17		28	D	-13	SA2	※600	コンボ補正20%	0	-2500	-2000	600	上	ヒット時毒状態|毒状態中にヒット時毒破裂|※毒破裂時ダメージ800/吹き飛びダウン|飛び道具相殺判定あり（1回）
A.K.I.	必殺技	紫煙追 （炸裂）							D			800		1000	-1000	-2500	300	上・弾	ヒット時毒状態
A.K.I.	必殺技	OD 紫煙追 （炸裂）							D			1600		0	-3500	-2500	900	上・弾	ヒット時毒状態
A.K.I.	必殺技	紫泡泉		↓↙← + 中P	26	※		全体 46				0		0	0	0	0		毒溜まり接触時毒状態|設置した毒溜まりは160F持続
A.K.I.	必殺技	紫泡撒		↓↙← + 強P	13	13-38	13-15, 30-38	13	D	-4	SA3	800	即時補正15%	2000	-3000	-4000	600	上	ヒット時毒状態
A.K.I.	必殺技	弱 蛇頭鞭		↓↘→ + 弱P	14	14-16		26	1	-8	SA3	※500		2000	-3000	-5000	600	上	ヒット時毒状態|毒状態中にヒット時毒破裂|※毒破裂時ダメージ800/吹き飛びダウン|飛び道具相殺判定あり（1回）|パニッシュカウンター時に膝崩れダウンに ＋16|※毒破裂時＋22
A.K.I.	必殺技	中 蛇頭鞭		↓↘→ + 中P	14	14-22		21	D	-12	SA3	※600		2000	-5000	-7000	600	上	ヒット時毒状態|毒状態中にヒット時毒破裂|※毒破裂時ダメージ700/膝崩れ|飛び道具相殺判定あり（1回）
A.K.I.	必殺技	強 蛇頭鞭		↓↘→ + 強P	11	11-16		32	D	-20	SA3	※700	始動補正20％	2500	-6000	-8000	600	上	6-16F 空中判定の打撃・空弾属性に対して無敵|ヒット時毒状態|毒状態中にヒット時毒破裂|※毒破裂時ダメージ800/吹き飛び挙動変化
A.K.I.	必殺技	OD 蛇頭鞭		↓↘→ + PP	21	21-25		25	4	-14	※	※600	始動補正15%|コンボ補正15%	0	-4000	-6000	500	上	ヒット時毒状態|毒状態中にヒット時挙動変化/毒破裂|※毒破裂時ダメージ800/膝崩れ|※毒破裂時のみSA2、SA3キャンセル可|飛び道具相殺判定あり（1回）
A.K.I.	必殺技	弱 凶襲突		↓↙← + 弱K	24	24-45	24-25, 31-32, 37-38, 44-45	着地後18	1	-3	SA3	800	始動補正20%	2000	-4000	-5000	800	上	9-45F 空中判定
A.K.I.	必殺技	中 凶襲突		↓↙← + 中K	28	28-49	28-29, 35-36, 41-42, 48-49	着地後18	3	-3	SA3	900	始動補正20%	2000	-4000	-5000	800	上	13-49F 空中判定
A.K.I.	必殺技	強 凶襲突		↓↙← + 強K	33	33-54	33-34, 40-41, 46-47, 53-54	着地後18	4	-3	SA3	1000	始動補正20%	2000	-4000	-5000	800	上	18-54F 空中判定
A.K.I.	必殺技	OD 凶襲突		↓↙← + KK	28	28-49	28-30, 35-36, 41-42, 48-49	着地後18	D	2	※SA2	1600		0	-4000	-9000	1200	上	13-49F 空中判定|ヒット時毒状態|空中ヒット時は非ロック技に性能が変化する|ダメージ1000/床バウンド|※非ロック技時のみキャンセル可能
A.K.I.	必殺技	弱 蛇軽功		↓↘→ + 弱K				全体 37				0		0	0	0	0		
A.K.I.	必殺技	中 蛇軽功		↓↘→ + 中K				全体 39				0		0	0	0	0		
A.K.I.	必殺技	強 蛇軽功		↓↘→ + 強K				全体 ※43				0		0	0	0	0		移動中に相手の後方へ抜けると裏回り動作へ移行|※裏回り時 全体50F
A.K.I.	必殺技	OD 蛇軽功		↓↘→ + KK				全体 ※42				0		0	0	0	0		移動中に相手の後方へ抜けると裏回り動作へ移行|1-34F打撃・飛び道具に対して無敵|※裏回り時 全体48F|裏回り時1-48F打撃・飛び道具に対して無敵
A.K.I.	必殺技	悪鬼蛇行		↓ + PP				全体 216				0		0	0	0	0		11-179F 専用技へ派生可|28-179F 解除動作へ派生可
A.K.I.	必殺技	猛毒牙	（悪鬼蛇行中に）	P	19	19-33		30	D	-25		1100		2000	-5000	-8000	1000	上	ヒット時毒状態|毒状態中にヒット時毒破裂|※毒破裂時ダメージ1100/膝崩れ
A.K.I.	必殺技	蛇連咬	（悪鬼蛇行中に）	K	11	11-25	11-13, 23-25	20	4	-3	SA3	600		3000	-4000	-7000	600	上	
A.K.I.	必殺技	雁字搦	（悪鬼蛇行中に）	弱P弱K	23	23-25		55	D			1852		5000	0	-10010	3000	投	パニッシュカウンター時ダメージ（2222）
A.K.I.	スーパーアーツ	SA1 死屍累々		↓↘→↓↘→ + K	10	10-12		68	D	-46		1800		0	-2500	0	0	上	1-12F 打撃・投げに対して無敵|ヒット時毒状態|最低保障ダメージ30％|カウンター/パニッシュカウンターで数値が変動しない
A.K.I.	スーパーアーツ	SA2 紫煙裂爪		↓↙←↓↙← + P	7	※		65	D	-19		2500		0	-5000	0	0	上・弾	ヒット時毒状態|最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない|※攻撃後に発生する毒溜まりは持続700F
A.K.I.	スーパーアーツ	SA3 睚眦		↓↘→↓↘→ + P	10	10-12		58	D	-36		4000	※即時補正10%	0	-7500	0	0	上	1-12F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
A.K.I.	スーパーアーツ	CA 睚眦	（体力25%以下で）	↓↘→↓↘→ + P	10	10-12		58	D	-36		4500	※即時補正10%	0	-10000	0	0	上	1-12F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
A.K.I.	通常投げ	贔屓	（近距離で）	N or → + 弱P弱K	5	5-7		23				1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
A.K.I.	通常投げ	饕餮	（近距離で）	← + 弱P弱K	5	5-7		23				1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
A.K.I.	共通システム	前方ステップ		→→				全体 19				0		0	0	0	0		
A.K.I.	共通システム	後方ステップ		←←				全体 23				0		0	0	0	0		1-15F 投げ無敵
A.K.I.	共通システム	ドライブインパクト （鑿歯）		強P強K	26	26-27		35	D	-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|ヒットバックでステージ端に到達すると壁やられが発生|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒット吹き飛び時間増加|・SAゲージ3000増加
A.K.I.	共通システム	[ガード時]ドライブリバーサル （封豕）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-22		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F 完全無敵|ヒット時硬直5F増加
A.K.I.	共通システム	[起き上がり時]ドライブリバーサル（封豕）	（起き上がり時に）	→ + 強P強K	18	18-20		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直5F増加
A.K.I.	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
A.K.I.	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
A.K.I.	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|暗転演出が入らない|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
A.K.I.	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 45			※	0	乗算補正15％	0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
A.K.I.	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→ or (N or →) + 中P中K				全体 46			※	0	乗算補正15％	0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
