キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
ラシード	必殺技	アサルト・ロール	（アラビアン・サイクロン中に）	→ + K				全体 33				0		0	0	0	0		17-20F 専用技へ派生可|8F-25F 気流干渉可
ラシード	必殺技	アサルト・ネイル	（アサルト・ロール中に）	K	17	17-19		26	D	-9	SA3	600	始動補正20%	2000	-5000	-5000	300	上	
ラシード	必殺技	弱 アラビアン・スカイハイ	（前ジャンプ中に）	↓↙← + 弱K	13	13-21		着地後3	D			600		2000	-4000	-9000	500	上	1F-13F 気流干渉可|51F-着地まで 空中での通常技、特殊技及び必殺技へ派生可|14-21F コンボ中以外にもヒットする
ラシード	必殺技	中 アラビアン・スカイハイ	（前ジャンプ中に）	↓↙← + 中K	18	18-26		着地後3	D			700		2000	-5000	-9000	500	上	1F-18F 気流干渉可|59F-着地まで 空中での通常技、特殊技及び必殺技へ派生可|19-26F コンボ中以外にもヒットする
ラシード	必殺技	強 アラビアン・スカイハイ	（前ジャンプ中に）	↓↙← + 強K	21	21-29		着地後3	D			800		2000	-6000	-9000	500	上	1F-21F 気流干渉可|65F-着地まで 空中での通常技、特殊技及び必殺技へ派生可|22-29F コンボ中以外にもヒットする
ラシード	必殺技	OD アラビアン・スカイハイ	（前ジャンプ中に）	↓↙← + KK	13	13-21		着地後3	D			1500		0	-7000	-9000	1000	上	1F-13F 気流干渉可|ガード、空振り時のみ 47F-着地まで 空中での通常技、特殊技及び必殺技へ派生可|14-21F コンボ中以外にもヒットする
ラシード	スーパーアーツ	SA1 スーパー・ラシード・キック		↓↘→↓↘→ + K	9	9-15		76	D	-53		2100		0	-2500	-5000	0	上	1-16F 打撃・投げに対して無敵|攻撃持続3-7Fのヒット時、攻撃判定全ての空中ヒット時は非ロックに性能が変化する/ダメージ1800|10-36F 空中判定|最低保障ダメージ30％|カウンター/パニッシュカウンターで数値が変動しない
ラシード	スーパーアーツ	SA2 イウサール		↓↙←↓↙← + K	11			全体 33	D	33		1000	コンボ補正20%	0	-5000	-10000	0	上・弾	攻撃持続中全て、持続終了後100F間は気流の干渉判定が発生|攻撃持続中、アラビアン・サイクロン初段部分を干渉させるとイウサールを加速させる|最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない
ラシード	スーパーアーツ	SA3 アルタイル		↓↘→↓↘→ + P	11	11-28		82	D	-75		4000	※即時補正10%	0	-7500	-15000	0	上	1-16F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
ラシード	スーパーアーツ	CA アルタイル	（体力25%以下で）	↓↘→↓↘→ + P	11	11-28		82	D	-75		4500	※即時補正10%	0	-10000	-20000	0	上	1-16F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
ラシード	通常投げ	ライディング・グライド	（近距離で）	N or → + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ラシード	通常投げ	サンセット・ドロップ	（近距離で）	← + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ラシード	通常投げ	デザート・スライダー	（ジャンプ中に）	（近距離で）弱P弱K	5	5-7		着地3	D			1200		2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ラシード	共通システム	前方ステップ		→→				全体 18				0		0	0	0	0		13F ランへ移行可|1-15F 気流干渉可
ラシード	共通システム	後方ステップ		←←				全体 25				0		0	0	0	0		1-15F 投げ無敵
ラシード	共通システム	ドライブインパクト （イーグル・エッジ）		強P強K	26	26-27		35	D	-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|ヒットバックでステージ端に到達すると壁やられが発生|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒット吹き飛び時間増加|・SAゲージ3000増加
ラシード	共通システム	[ガード時]ドライブリバーサル （イーグル・スラッシュ）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-22		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F完全無敵|ヒット時硬直が5F増加
ラシード	共通システム	[起き上がり時]ドライブリバーサル （イーグル・スラッシュ）	（起き上がり時に）	→ + 強P強K	18	18-20		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直5F増加
ラシード	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
ラシード	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
ラシード	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する 暗転演出が入らない ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
ラシード	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 45			※	0	乗算補正15％	0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
ラシード	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→ or (N or →) + 中P中K				全体 46			※	0	乗算補正15％	0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
