キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
豪鬼	必殺技	強 豪波動拳(Lv3)		↓↘→ + 強Pホールド	56			全体 82	D	5	SA3	1350		5000	-4000	-9000	800	上・弾	76F目までにヒット/ガード時、硬直5F減少
豪鬼	必殺技	OD 豪波動拳		↓↘→ + PP	12			全体 41	D	2	SA2	1000		0	-2500	-5000	600	上・弾	25F以上ホールドすると性能変化
豪鬼	必殺技	OD 豪波動拳（ホールド）		↓↘→ + PPホールド	31			全体 57	D	20	SA2	1350		0	-4000	-9000	800	上・弾	50F目までにヒット/ガード時、硬直5F減少
豪鬼	必殺技	弱 斬空波動拳	（前ジャンプ中に）	↓↘→ + 弱P	13			着地後9				600	始動補正40%	2000	-2500	-3000	1000	上・空弾	空弾属性に対して無敵の技に当たらない
豪鬼	必殺技	中 斬空波動拳	（前ジャンプ中に）	↓↘→ + 中P	13			着地後9				600	始動補正40%	2000	-2500	-3000	1000	上・空弾	空弾属性に対して無敵の技に当たらない
豪鬼	必殺技	強 斬空波動拳	（前ジャンプ中に）	↓↘→ + 強P	13			着地後9				600	始動補正40%	2000	-2500	-3000	1000	上・空弾	空弾属性に対して無敵の技に当たらない
豪鬼	必殺技	OD 斬空波動拳	（垂直 or 前ジャンプ中に）	↓↘→ + PP	6			着地後9	D			900		0	-5000	-1000	1000	上・空弾	空弾属性に対して無敵の技に当たらない
豪鬼	必殺技	弱 豪昇龍拳		→↓↘+ 弱P	5	5-14		21+着地後12	D	-23	SA3	1100	始動補正20%	2000	-4000	-5000	1000	上	1-14F 空中判定の打撃・空弾属性に対して無敵|8-35F 空中判定
豪鬼	必殺技	中 豪昇龍拳		→↓↘ + 中P	6	6-15		30+着地後12	D	-30	SA3	1300	始動補正20%	2000	-4000	-5000	1000	上	1-9F 空中判定の打撃・空弾属性に対して無敵|9-45F 空中判定
豪鬼	必殺技	強 豪昇龍拳		→↓↘ + 強P	7	7-17		35+着地後15	D	-36	SA3	1500	始動補正20%	2100	-6000	-5000	1200	上	1-9F 空中判定の打撃・空弾属性に対して無敵|10-52F 空中判定
豪鬼	必殺技	OD 豪昇龍拳		→↓↘ + PP	6	6-16		37+着地後15	D	-39		1700		0	-5000	0	1000	上	1-8F 完全無敵|8-53F 空中判定
豪鬼	必殺技	弱 竜巻斬空脚		↓↙← + 弱K	12	12-13		21	D	-13		600	コンボ補正20%	2000	-4000	-5000	1000	上	5-27F 空中判定|空振り時硬直6F増加
豪鬼	必殺技	中 竜巻斬空脚		↓↙← + 中K	11	11-28	11-12, 26-28	30	D	-13		1000	コンボ補正20%	2000	-5000	-5000	1000	上	5-38F 空中判定
豪鬼	必殺技	強 竜巻斬空脚		↓↙← + 強K	7	7-51	7-9, 16-18, 28-30, 49-51	23+着地後12	D	-59		1600		2000	-5000	-5000	1000	上	8-72F 空中判定
豪鬼	必殺技	OD 竜巻斬空脚		↓↙← + KK	13	13-37	13-14, 19-20, 25-26, 30-31, 36-37	26	D	-17		1000		0	-4000	-10000	1000	上	5-44F 空中判定
豪鬼	必殺技	空中竜巻斬空脚	（前ジャンプ中に）	↓↙← + K	11	11-26	11-12, 18-19, 25-26	着地後16	D			900	始動補正30%	2000	-4000	-5000	600	上	
豪鬼	必殺技	OD 空中竜巻斬空脚	（前ジャンプ中に）	↓↙← + KK	11	11-28	11-12, 14-16, 18-20, 22-24, 27-28	着地後16	D			1300	コンボ補正20%	0	-4000	-10000	1000	上	
豪鬼	必殺技	弱 金剛灼火（1段目）		↓↙← + 弱P	15	15-17		23	1	-8	SA3	700		500	-6000	-6000	500	上	19-22F ヒット時専用技に派生可
豪鬼	必殺技	弱 金剛灼火（2段目）		↓↙← + 弱P⇒→ + P	7	7-10		18	3	-10	SA3	500		500	-4000	-7000	500	上	
豪鬼	必殺技	中 金剛灼火（1段目）		↓↙← + 中P	19	19-21		20	2	-4	SA3	800		500	-6000	-10000	500	上	23-26F ヒット時専用技に派生可|空振り時硬直3F増加|パニッシュカウンター時+10F
豪鬼	必殺技	中 金剛灼火（2段目）		↓↙← + 中P⇒→ + P	7	7-10		32	D	-18	SA3	600		500	-4000	-7000	500	上	
豪鬼	必殺技	強 金剛灼火（1段目）		↓↙← + 強P	23	23-25		19	3	-3	SA3	900		500	-6000	-10000	500	上	27-30F ヒット時専用技に派生可|空振り時硬直2F増加|パニッシュカウンター時+12F
豪鬼	必殺技	強 金剛灼火（2段目）		↓↙← + 強P⇒→ + P	11	11-14		28	D	-14	SA3	600	コンボ補正30%	500	-4000	-7000	500	上	
豪鬼	必殺技	OD 金剛灼火（1段目）		↓↙← + PP	18	18-20		23	1	-3	SA2	700	始動補正20%	0	-6000	-10000	500	上	22-25F ヒット時専用技に派生可|パニッシュカウンター時に膝崩れダウンに+39F
豪鬼	必殺技	OD 金剛灼火（2段目）		↓↙← + PP⇒→ + P	7	7-17	7-10, 15-17	25	D	-18	SA2	700		0	-4000	-7000	750	上	
豪鬼	必殺技	弱 百鬼襲		↓↘→ + 弱K								0							18-40Fまで、百鬼豪斬、百鬼潜影を除いた各種派生技でキャンセル可能|7F以降、空中判定
豪鬼	必殺技	中 百鬼襲		↓↘→ + 中K								0							18-40Fまで、百鬼豪斬、百鬼潜影を除いた各種派生技でキャンセル可能|7F以降、空中判定
豪鬼	必殺技	強 百鬼襲		↓↘→ + 強K								0							18-40Fまで、百鬼豪斬、百鬼潜影を除いた各種派生技でキャンセル可能|7F以降、空中判定
豪鬼	必殺技	OD 百鬼襲		↓↘→ + KK								0		0	0	0	0		16-40Fまで、百鬼豪斬、百鬼潜影を除いた各種派生技でキャンセル可能|16-40Fまで、天魔豪斬空でキャンセル可能|7F以降、空中判定
豪鬼	必殺技	百鬼豪斬	（百鬼襲中に）	（入力なし）	8	8-11		19	D	2		1000		1000	-4000	-10000	1000	下	
豪鬼	必殺技	百鬼豪衝	（百鬼襲中に）	P	16	16-着地まで		着地後9	D	1～10		1300		1000	-6000	-5000	1000	中	ガードさせた高度によって硬直差が変化
豪鬼	必殺技	百鬼豪刃	（百鬼襲中に）	K	13	13-着地まで		着地後9	1～10	-4～5		700	※始動補正30%|コンボ補正20%	1000	-4000	-5000	1000	上	※OD百鬼襲から発動時、始動補正20%|ヒット・ガードさせた高度によって硬直差が変化|空振り時硬直5F増加
豪鬼	必殺技	百鬼潜影	（百鬼襲中に）	↓溜め				全体 5				0							相手を飛び越えて着地時硬直5F増加
豪鬼	必殺技	百鬼豪斬空	（OD百鬼襲中に）	↓↘→ + P	6			着地後9	D			900		0	-5000	-1000	1000	上・空弾	
豪鬼	必殺技	百鬼豪螺旋	（OD百鬼襲中に）	↓↙← + K	5	5-23	5-6, 9-11, 14-16, 18-20, 22-23	着地後10	D			1300	コンボ補正20%	0	-4000	-1000	1000	上	
豪鬼	必殺技	阿修羅閃空（前方）		→ + KKK				全体 51				0		0	0	0	0		
豪鬼	必殺技	阿修羅閃空（後方）		← + KKK				全体 49				0		0	0	0	0		
豪鬼	必殺技	朧	（阿修羅閃空（前方）	中に）弱P弱K	8	8-10		50	D			2200		5000	0	-10000	3000	投	パニッシュカウンター時以下の性能変化|・ダメージ2900|・SAゲージ4000増加
豪鬼	スーパーアーツ	SA1 滅殺豪波動		↓↘→↓↘→ + P	10			全体 106	D	-41		2200		0	-2500	0	0	上・弾	1-14F 打撃・投げに対して無敵|最低保障ダメージ30％|カウンター/パニッシュカウンターで数値が変動しない
豪鬼	スーパーアーツ	SA1 天魔豪斬空	（垂直 or 前ジャンプ中に）	↓↘→↓↘→+ K	14			着地後33	D			2000		0	-2500	-1000	0	上・空弾	最低保障ダメージ30％|カウンター/パニッシュカウンターで数値が変動しない|空弾属性に対して無敵の技に当たらない
豪鬼	スーパーアーツ	SA2 崩天劫火		↓↙←↓↙← + P	9	9-11		52	D	-35		2800	始動補正40%|コンボ補正40%	0	-5000	0	0	上	1-11F 完全無敵|壁到達時に壁やられ|最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない
豪鬼	スーパーアーツ	SA3 禍坏		↓↘→↓↘→+ K	8	8-11		58	D	-41		4000	※即時補正10%	0	-7500	0	0	上	1-11F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
豪鬼	スーパーアーツ	CA 禍坏	（体力25%以下で）	↓↘→↓↘→ + K	8	8-11		58	D	-41		4500	※即時補正10%	0	-10000	-3500	0	上	1-11F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
豪鬼	スーパーアーツ	CA 瞬獄殺		弱P⇒弱P⇒→⇒弱K ⇒強P	6+0	6-27		57	D			4700	※即時補正10%	0	0	0	0	投	1F 完全無敵|6-27F 飛び道具無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
豪鬼	通常投げ	豪衝破	（近距離で）	N or → + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
豪鬼	通常投げ	朱裂刀	（近距離で）	← + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
豪鬼	共通システム	前方ステップ		→→				全体 19				0		0	0	0	0		
豪鬼	共通システム	後方ステップ		←←				全体 23				0		0	0	0	0		1-15F 投げ無敵
豪鬼	共通システム	ドライブインパクト（鬼殺し）		強P強K	26	26-27		35	D	-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|ヒットバックでステージ端に到達すると壁やられが発生|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒット吹き飛び時間増加|・SAゲージ3000増加
豪鬼	共通システム	[ガード時]ドライブリバーサル（双破）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-22		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F 完全無敵|ヒット時硬直5F増加
豪鬼	共通システム	[起き上がり時]ドライブリバーサル（双破）	（起き上がり時に）	→ + 強P強K	18	18-20		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直5F増加
豪鬼	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
豪鬼	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
豪鬼	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|暗転演出が入らない|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
豪鬼	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 45			※	0		0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
豪鬼	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→ or (N or →) + 中P中K				全体 46			※	0		0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
