キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
C.ヴァイパー	特殊技	ハイジャンプ（前方）		↓ ↗				46+着地後3				0		0	0	0	0		発動時にDゲージを10000消費|7-46F 空中判定|2-5Fまで、必殺技へキャンセル可
C.ヴァイパー	特殊技	ハイジャンプ（垂直）		↓ ↑				46+着地後3				0		0	0	0	0		発動時にDゲージを10000消費|7-46F 空中判定|2-5Fまで、必殺技へキャンセル可
C.ヴァイパー	必殺技	弱 サンダースラップ		↓↙← + 弱P	17	17-20		23	1	-4	SA3	900		2000	-4000	-6000	800	上	12F目にフェイントに派生可|20F目にヒット/ガード時専用技に派生可
C.ヴァイパー	必殺技	中 サンダースラップ		↓↙← + 中P	16	16-19		22	1	-3	SA3	900		2000	-4000	-6000	800	上	8F目にフェイントに派生可|19F目にヒット/ガード時専用技に派生可
C.ヴァイパー	必殺技	強 サンダースラップ		↓↙← + 強P	7	7-16		37	D	-24		900		4000	-4000	-5000	1000	上	1-9F 空中判定の打撃・空弾属性に対して無敵|9-31F 空中判定|6F目にフェイントに派生可|17F目にヒット時専用技に派生可
C.ヴァイパー	必殺技	OD サンダースラップ		↓↙← + PP	18	18-41	18-21, 38-41	21	D	-2	SA2	1600	始動補正30%|コンボ補正20%	0	-5000	-8000	1200	上	
C.ヴァイパー	必殺技	弱 トレースコンビネーション	（弱 サンダースラップ中に）	→ + PP	15	15-17		28	D	-15	SA3	600		0	-4000	-4000	500	上	発動時にDゲージを10000消費
C.ヴァイパー	必殺技	中 トレースコンビネーション	（中 サンダースラップ中に）	→ + PP	21	21-24		25	D	-13	SA3	600		0	-4000	-4000	500	上	発動時にDゲージを10000消費|空中ヒット時床バウンド
C.ヴァイパー	必殺技	強 トレースコンビネーション	（強 サンダースラップ中に）	→ + PP	17	17-20		37	D	ー		500		0	-4000	-4000	500	上	発動時にDゲージを10000消費
C.ヴァイパー	必殺技	[サンダースラップ]フェイント	（サンダースラップ攻撃前に）	K				全体 12				0		0	0	0	0		
C.ヴァイパー	必殺技	弱 バーニングキック		↓↘→ + 弱K	23	23-27		20	D	-2		900		2500	-4000	-7000	1000	上	5-34F 空中判定|27-29Fまで、チェイスナックル、ダブルバーンに派生可|パニッシュカウンター時吹き飛び時間延長
C.ヴァイパー	必殺技	中 バーニングキック		↓↘→ + 中K	25	25-29		20	D	-2		900		2500	-4000	-7000	1000	上	5-36F 空中判定|29-31Fまで、チェイスナックル、ダブルバーンに派生可|パニッシュカウンター時吹き飛び時間延長
C.ヴァイパー	必殺技	強 バーニングキック		↓↘→ + 強K	27	27-31		20	D	-2		900		2500	-4000	-7000	1000	上	5-38F 空中判定|31-33Fまで、チェイスナックル、ダブルバーンに派生可|パニッシュカウンター時吹き飛び時間延長
C.ヴァイパー	必殺技	OD バーニングキック		↓↘→ + KK	8	8-35	8-10, 32-35	21	D	-4	SA2	1500	始動補正30%|コンボ補正20%	0	-5000	-10000	1200	上	11-43F 空中判定
C.ヴァイパー	必殺技	チェイスナックル	（バーニングキック中に）	PP	12	12-15		34	D	-15		800		0	-4000	-4000	500	上	発動時にDゲージを10000消費
C.ヴァイパー	必殺技	ダブルバーン	（バーニングキック中に）	KK	21	21-25		20	D	2		600		0	-4000	-6000	500	上	発動時にDゲージを10000消費
C.ヴァイパー	必殺技	弱 空中バーニングキック	（垂直 or 前ジャンプ中に）	↓↘→ + 弱K	22	22-28		着地後13	D	-3～2		900		2500	-4000	-7000	1000	上	めくり性能|ガードさせた高度によって硬直差が変化|相手を飛び越えてガード時、着地硬直1F増加|相手を飛び越えて空振り時、着地硬直8F増加
C.ヴァイパー	必殺技	中 空中バーニングキック	（垂直 or 前ジャンプ中に）	↓↘→ + 中K	20	20-26		着地後13	D	-3～3		900		2500	-4000	-7000	1000	上	めくり性能|ガードさせた高度によって硬直差が変化|相手を飛び越えてガード時、着地硬直1F増加|相手を飛び越えて空振り時、着地硬直8F増加
C.ヴァイパー	必殺技	強 空中バーニングキック	（垂直 or 前ジャンプ中に）	↓↘→ + 強K	18	18-24		着地後13	D	-4～1		900		2500	-4000	-7000	1000	上	めくり性能|ガードさせた高度によって硬直差が変化|相手を飛び越えてガード時、着地硬直1F増加|相手を飛び越えて空振り時、着地硬直8F増加
C.ヴァイパー	必殺技	OD 空中バーニングキック	（垂直 or 前ジャンプ中に）	↓↘→ + KK	18	18-24		着地後13	D	1～7		1000		0	-5000	-7000	1000	上	めくり性能|ガードさせた高度によって硬直差が変化|相手を飛び越えて空振り時、着地硬直8F増加
C.ヴァイパー	必殺技	弱 セイスモハンマー		→↓↘ + 弱P	24	24-31		26	D	-10	SA3	700	始動補正20%	2000	-2000	-7000	600	下・弾	11F目にフェイントに派生可|ハイジャンプキャンセル可能
C.ヴァイパー	必殺技	中 セイスモハンマー		→↓↘ + 中P	24	24-31		26	D	-10	SA3	700	始動補正20%	2000	-2000	-7000	600	下・弾	11F目にフェイントに派生可|ハイジャンプキャンセル可能
C.ヴァイパー	必殺技	強 セイスモハンマー		→↓↘ + 強P	24	24-31		26	D	-10	SA3	700	始動補正20%	2000	-2000	-7000	600	下・弾	11F目にフェイントに派生可|ハイジャンプキャンセル可能
C.ヴァイパー	必殺技	OD セイスモハンマー		→↓↘ + PP	19	19-26		26	D	-8	SA2	900	始動補正20%	0	-2000	-7000	600	下・弾	ハイジャンプキャンセル可能
C.ヴァイパー	必殺技	[セイスモハンマー]フェイント	（セイスモハンマー攻撃前に）	K				全体 16				0		0	0	0	0		
C.ヴァイパー	必殺技	セービングフォース(Lv1)		↓↙← + K	23	23-34	23-26, 31-34	36	D	-16		1000	始動補正50%	4000	-4000	-6000	1000	上	6-13F 全身アーマー判定(1回)、ホールドにより59Fまで延長可|アーマー判定で打撃攻撃を受け止めた際、自動発動|11-13Fまで、 前方ステップに派生可、ホールド時は59Fまで派生可|20F以上ボタンを押して離すとLv2が発動|59F以上ボタンを押し続けるとLv3が発動|パニッシュカウンター時吹き飛び時間延長
C.ヴァイパー	必殺技	セービングフォース(Lv2)		↓↙← + Kホールド	30	30-41	30-33, 38-41	36	D	-16		1200	始動補正50%	4000	-4000	-6000	1000	上	パニッシュカウンター時に膝崩れダウンに
C.ヴァイパー	必殺技	セービングフォース(Lv3)		↓↙← + Kホールド	69	69-80	69-72, 77-80	36	D	-10		1400	始動補正20%	5000	-5000	-8000	1200	上	ヒット時に膝崩れダウンに
C.ヴァイパー	必殺技	OD セービングフォース(Lv1)		↓↙← + KK	20	20-31	20-23, 28-31	36	D	-16		1500	始動補正50%	0	-4000	-8000	1000	上	3-10F 全身アーマー判定(1回)、ホールドにより57Fまで延長可|アーマー判定で打撃攻撃を受け止めた際、自動発動|8-10Fまで、 前方ステップに派生可、ホールド時は57Fまで派生可|20F以上ボタンを押して離すとLv2が発動|57F以上ボタンを押し続けるとLv3が発動|パニッシュカウンター時吹き飛び時間延長
C.ヴァイパー	必殺技	OD セービングフォース(Lv2)		↓↙← + KKホールド	30	30-41	30-33, 38-41	36	D	-16		1700	始動補正50%	0	-4000	-8000	1000	上	パニッシュカウンター時に膝崩れダウンに
C.ヴァイパー	必殺技	OD セービングフォース(Lv3)		↓↙← + KKホールド	67	67-78	67-70, 75-78	36	D	-10		2000	始動補正20%	0	-5000	-10000	1200	上	ヒット時に膝崩れダウンに
C.ヴァイパー	必殺技	[セービングフォース]前方ステップ	（セービングフォース中に）	→→				全体 21				0		0	0	0	0		動作中、被パニッシュカウンター
C.ヴァイパー	スーパーアーツ	SA1 バウンサーステップ		↓↘→↓↘→ + K	8	8-20	8-11, 15-20	53	D	-34		2000		0	-2500	-5000	0	上	1-11F 打撃・投げに対して無敵|12-20F 空中判定の打撃・空弾属性に対して無敵|12-42F 空中判定|タイマー700付与、発動中Dゲージ消費無しで派生技とハイジャンプが可能|（バーンアウト中はタイマーを全消費して派生技とハイジャンプが発動可能）|タイマー中に派生技をヒット/ガード時にDゲージ3000回復する|カウンター/パニッシュカウンターで数値が変動しない|最低保障ダメージ30％
C.ヴァイパー	スーパーアーツ	SA2 ミッションオーバー		↓↙←↓↙← + P	7	7-10		45	D	-29		3000		0	-5000	-10000	0	上	1-10F 完全無敵|最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない
C.ヴァイパー	スーパーアーツ	SA3 アンラックリジェクター		↓↙←↓↙← + K	10	10-13		54	D	-38		4000	※即時補正10%	0	-7500	-15000	0	上	1-13F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
C.ヴァイパー	スーパーアーツ	CA アンラックリジェクター	（体力25%以下で）	↓↙←↓↙← + K	10	10-13		54	D	-38		4500	※即時補正10%	0	-10000	-20000	0	上	1-13F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
C.ヴァイパー	通常投げ	オーバーインパルス	（近距離で）	N or → + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
C.ヴァイパー	通常投げ	サンダークレイドル	（近距離で）	← + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
C.ヴァイパー	共通システム	前方ステップ		→→				全体 21				0		0	0	0	0		
C.ヴァイパー	共通システム	後方ステップ		←←				全体 23				0		0	0	0	0		1-15F 投げ無敵
C.ヴァイパー	共通システム	ドライブインパクト（ヴァイパーキャノン）		強P強K	26	26-27		35	D	-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|ヒットバックでステージ端に到達すると壁やられが発生|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒット吹き飛び時間増加|・SAゲージ3000増加
C.ヴァイパー	共通システム	[ガード時]ドライブリバーサル（カウンタースパーク）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-22		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F 完全無敵|ヒット時硬直5F増加
C.ヴァイパー	共通システム	[起き上がり時]ドライブリバーサル（カウンタースパーク）	（起き上がり時に）	→ + 強P強K	18	18-20		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直5F増加
C.ヴァイパー	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
C.ヴァイパー	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
C.ヴァイパー	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|暗転演出が入らない|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
C.ヴァイパー	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 45			※	0	乗算補正15％	0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
C.ヴァイパー	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→				全体 46			※	0	乗算補正15％	0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
