キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
ブランカ	特殊技	サプライズバック		← + KKK				全体 32				0		0	0	0	0		11-21F 空中判定|必殺技キャンセル可能な通常技及び特殊技からキャンセル可能
ブランカ	必殺技	エレクトリックサンダー		↓↙← + P	10	10-21	10-11,15-16,20-21	17	D	-3	SA3	800		2000	-2000	-5000	1000	上	発動後にボタンホールドで延長可能
ブランカ	必殺技	【ライトニングビースト】 エレクトリックサンダー		↓↙← + P	10	10-21	10-11,15-16,20-21	17	D	-3	SA3	900		2000	-2000	-5000	0	上	発動後にボタンホールドで延長可能
ブランカ	必殺技	OD エレクトリックサンダー		↓↙← + PP	10	10-21	10-11,15-16,20-21	17	D	4	SA2	1000		0	-4000	-5000	1000	上	発動後にボタンホールドで延長可能
ブランカ	必殺技	【ライトニングビースト】OD エレクトリックサンダー		↓↙← + PP	10	10-21	10-11,15-16,20-21	17	D	4	SA2	1100		0	-4000	-5000	0	上	発動後にボタンホールドで延長可能
ブランカ	必殺技	弱 ローリングアタック		←溜め→ + 弱P	10	10-20		11	D	-23	SA3	1000		2000	-7500	-5000	1000	上	10-23F 空中判定
ブランカ	必殺技	【ライトニングビースト】 弱 ローリングアタック		←溜め→ + 弱P	10	10-20		11	D	-21	SA3	1100	始動補正10%|即時補正10%	2000	-4000	-5000	0	上	10-23F 空中判定|SA2タイマー100消費|ヒット、ガード時ローリングキャノンへ派生可
ブランカ	必殺技	中 ローリングアタック		←溜め→ + 中P	12	12-30		11	D	-23	SA3	1200		2000	-7500	-5000	1000	上	12-32F 空中判定|パニッシュカウンター時吹き飛び時間延長|持続の11F目までSA3でキャンセル可
ブランカ	必殺技	【ライトニングビースト】 中 ローリングアタック		←溜め→ + 中P	12	12-30		11	D	-21	SA3	1300	始動補正10%|即時補正10%	2000	-4000	-5000	0	上	12-32F 空中判定|SA2タイマー100消費|パニッシュカウンター時吹き飛び時間延長|ヒット、ガード時ローリングキャノンへ派生可
ブランカ	必殺技	強 ローリングアタック		←溜め→ + 強P	22	22-41		26	D	-15	SA3	1300	始動補正20%	2000	-10000	-5000	1000	上	20-42F 空中判定|パニッシュカウンター時吹き飛び時間延長|持続の6F目までSA3でキャンセル可
ブランカ	必殺技	【ライトニングビースト】 強 ローリングアタック		←溜め→ + 強P	22	22-41		26	D	-21	SA3	1400	始動補正20%|即時補正10%	2000	-6000	-5000	0	上	20-42F 空中判定|SA2タイマー100消費|パニッシュカウンター時吹き飛び時間延長|ヒット、ガード時ローリングキャノンへ派生可
ブランカ	必殺技	OD ローリングアタック		←溜め→ + PP	18	18-39		17	D	-7	SA2	800	始動補正20%	0	-10000	-5000	1000	上	18-41F 空中判定|持続の2F目までSA2、SA3でキャンセル可
ブランカ	必殺技	【ライトニングビースト】 OD ローリングアタック		←溜め→ + PP	18	18-39		17	D	-7		900	始動補正20%	0	-10000	-5000	0	上	18-40F 空中判定|SA2タイマー100消費|ガード時ローリングキャノンへ派生可
ブランカ	必殺技	弱 バーチカルローリング		↓溜め↑ + 弱K	8	8-27		31+着地後17	D	-27		1200		2000	-4000	-5000	1000	上	6-57F 空中判定|8-26F 空中判定の打撃・空弾属性に対して無敵
ブランカ	必殺技	【ライトニングビースト】 弱 バーチカルローリング		↓溜め↑ + 弱K	8	8-27		31+着地後17	D	-27		1300	始動補正10%|即時補正10%	2000	-4000	-5000	0	上	SA2タイマー100消費|ヒット、ガード時ローリングキャノンへ派生可|6-57F 空中判定|8-26F 空中判定の打撃・空弾属性に対して無敵
ブランカ	必殺技	中 バーチカルローリング		↓溜め↑ + 中K	8	8-27		31+着地後17	D	-27		1300		2000	-4000	-5000	1000	上	6-57F 空中判定|8-26F 空中判定の打撃・空弾属性に対して無敵
ブランカ	必殺技	【ライトニングビースト】 中 バーチカルローリング		↓溜め↑ + 中K	8	8-27		31+着地後17	D	-27		1400	始動補正10%|即時補正10%	2000	-4000	-5000	0	上	SA2タイマー100消費|ヒット、ガード時ローリングキャノンへ派生可|6-57F 空中判定|8-26F 空中判定の打撃・空弾属性に対して無敵
ブランカ	必殺技	強 バーチカルローリング		↓溜め↑ + 強K	8	8-27		31+着地後17	D	-27		1400		2000	-4000	-5000	1000	上	6-57F 空中判定|8-26F 空中判定の打撃・空弾属性に対して無敵
ブランカ	必殺技	【ライトニングビースト】 強 バーチカルローリング		↓溜め↑ + 強K	8	8-27		31+着地後17	D	-27		1500	始動補正10%|即時補正10%	2000	-4000	-5000	0	上	SA2タイマー100消費|ヒット、ガード時ローリングキャノンへ派生可|6-57F 空中判定|8-26F 空中判定の打撃・空弾属性に対して無敵
ブランカ	必殺技	OD バーチカルローリング		↓溜め↑ + KK	7	7-22	7-14,17-22	31+着地後17	D	-40		1600		0	-4000	0	1000	上	4-53F 空中判定|1-10F 完全無敵
ブランカ	必殺技	【ライトニングビースト】 OD バーチカルローリング		↓溜め↑ + KK	7	7-22	7-14,17-22	31+着地後17	D	-40		1750	始動補正40%|即時補正10%	0	-4000	0	1000	上	SA2タイマー100消費|ヒット時ローリングキャノンへ派生可|4-53F 空中判定|1-10F 完全無敵
ブランカ	必殺技	弱 バックステップローリング		→↘↓↙← + 弱K	41	41-着地まで		着地後5	9	3		1000		2000	-8000	-5000	1000	上	
ブランカ	必殺技	【ライトニングビースト】 弱 バックステップローリング		→↘↓↙← + 弱K	41	41-着地まで		着地後5	9	3		1100	始動補正10%|即時補正10%	2000	-8000	-5000	0	上	SA2タイマー100消費|ヒット、ガード時ローリングキャノンへ派生可
ブランカ	必殺技	中 バックステップローリング		→↘↓↙← + 中K	41	41-着地まで		着地後5	8	2		1000		2000	-8000	-5000	1000	上	
ブランカ	必殺技	【ライトニングビースト】 中 バックステップローリング		→↘↓↙← + 中K	41	41-着地まで		着地後5	8	2		1100	始動補正10%|即時補正10%	2000	-8000	-5000	0	上	SA2タイマー100消費|ヒット、ガード時ローリングキャノンへ派生可
ブランカ	必殺技	強 バックステップローリング		→↘↓↙← + 強K	41	41-着地まで		着地後5	8	4		1000		2000	-8000	-5000	1000	上	
ブランカ	必殺技	【ライトニングビースト】 強 バックステップローリング		→↘↓↙← + 強K	41	41-着地まで		着地後5	8	4		1100	始動補正10%|即時補正10%	2000	-8000	-5000	0	上	SA2タイマー100消費|ヒット、ガード時ローリングキャノンへ派生可
ブランカ	必殺技	OD バックステップローリング		→↘↓↙← + KK	8	8-66	8-12,41-61,63-66	着地後4	10	6	SA2	1000		0	-10000	-5000	1000	上	初段ヒット時吹き飛びダウン|初段の持続3F目までSA2、SA3でキャンセル可
ブランカ	必殺技	【ライトニングビースト】 OD バックステップローリング		→↘↓↙← + KK	8	8-66	8-12,41-61,63-66	着地後4	10	6	SA2	1200	始動補正10%|即時補正10%	0	-10000	-5000	0	上	初段ヒット時吹き飛びダウン|SA2タイマー100消費|回転部分のヒット、ガード時ローリングキャノンへ派生可
ブランカ	必殺技	弱 エリアルローリング	（ジャンプ中に）	←溜め→ + 弱P	13	13-着地まで		着地後17	D			1000		2000	-4000	-5000	1000	上	めくり性能
ブランカ	必殺技	【ライトニングビースト】 弱 エリアルローリング	（ジャンプ中に）	←溜め→ + 弱P	13	13-着地まで		着地後17	D			1100	始動補正10%|即時補正10%	2000	-4000	-5000	0	上	SA2タイマー100消費|ヒット、ガード時ローリングキャノンへ派生可|めくり性能
ブランカ	必殺技	中 エリアルローリング	（ジャンプ中に）	←溜め→ + 中P	13	13-着地まで		着地後17	D			1000		2000	-4000	-5000	1000	上	めくり性能
ブランカ	必殺技	【ライトニングビースト】 中 エリアルローリング	（ジャンプ中に）	←溜め→ + 中P	13	13-着地まで		着地後17	D			1100	始動補正10%|即時補正10%	2000	-4000	-5000	0	上	SA2タイマー100消費|ヒット、ガード時ローリングキャノンへ派生可|めくり性能
ブランカ	必殺技	強 エリアルローリング	（ジャンプ中に）	←溜め→ + 強P	13	13-着地まで		着地後17	D			1000		2000	-4000	-5000	1000	上	めくり性能
ブランカ	必殺技	【ライトニングビースト】 強 エリアルローリング	（ジャンプ中に）	←溜め→ + 強P	13	13-着地まで		着地後17	D			1100	始動補正10%|即時補正10%	2000	-4000	-5000	0	上	SA2タイマー100消費|ヒット、ガード時ローリングキャノンへ派生可|めくり性能
ブランカ	必殺技	OD エリアルローリング	（ジャンプ中に）	←溜め→ + PP	13	13-着地まで		着地後15	D			1200		0	-4000	-5000	1300	上	めくり性能
ブランカ	必殺技	【ライトニングビースト】 OD エリアルローリング	（ジャンプ中に）	←溜め→ + PP	13	13-着地まで		着地後10	D			1400	始動補正10%|即時補正10%	0	-4000	-5000	0	上	SA2タイマー100消費|ヒット、ガード時ローリングキャノンへ派生可|めくり性能
ブランカ	必殺技	弱 ワイルドハント	（近距離で）	↓↘→ + 弱K	34	34-36		57	D			1600		5000	0	-10000	3000	投	9-26F 空中判定|パニッシュカウンター時個別ダメージ（1840）
ブランカ	必殺技	中 ワイルドハント	（近距離で）	↓↘→ + 中K	39	39-41		57	D			1700		5000	0	-10000	3000	投	14-36F 空中判定|パニッシュカウンター時個別ダメージ（1955）
ブランカ	必殺技	強 ワイルドハント	（近距離で）	↓↘→ + 強K	43	43-45		57	D			1800		5000	0	-10000	3000	投	18-36F 空中判定|パニッシュカウンター時個別ダメージ（2070）
ブランカ	必殺技	OD ワイルドハント	（近距離で）	↓↘→ + KK	32	32-34		57	D			2000		0	0	-10000	3000	投	9-28F 空中判定|パニッシュカウンター時個別ダメージ（2300）
ブランカ	必殺技	ブランカちゃん爆弾		↓↓ + P				全体 50				0	始動補正20%|コンボ補正20%	0	0	0	0		人形の接地後1000F経過で消滅|1000F間に電撃を発する必殺技、SAを接触させると人形が飛び道具攻撃として起動する|投擲した人形がステージ端に接触時、跳ね返りによる軌道変化
ブランカ	必殺技	ブランカちゃん爆弾（射出）		-	36				D			800	始動補正20%|コンボ補正20%	2000	-4000	-3000	1150	弾	発生は起動開始時からの値
ブランカ	必殺技	OD ブランカちゃん爆弾（射出）		-	36				D			1200	始動補正20%|コンボ補正20%	800	-1000	-5000	450	弾	発生は起動開始時からの値
ブランカ	必殺技	ローリングキャノン	（ライトニングビースト中に）	（ローリング系必殺技中に任意の方向）+P	3	3-27		着地9	D			400		1000	-1000	-2000	0	上	ローリング系必殺技から最大3回連続で派生可能|めくり性能
ブランカ	スーパーアーツ	SA1 シャウトオブアース		↓↘→↓↘→ + P	8	8-16		全体 78	D	-29		2000		0	-2500	-5000	0	弾	1-9F 打撃・投げに対して無敵|最低保障ダメージ30%|カウンター/パニッシュカウンターで数値が変動しない
ブランカ	スーパーアーツ	【ライトニングビースト】 SA1 シャウトオブアース		↓↘→↓↘→ + P	8	8-16		全体 78	D	-29		2200		0	-2500	-5000	0	弾	1-9F 打撃・投げに対して無敵|最低保障ダメージ30%|カウンター/パニッシュカウンターで数値が変動しない
ブランカ	スーパーアーツ	SA2 ライトニングビースト		↓↙←↓↙← + P				全体 10				0	即時補正10%	0	0	0	0		SA2タイマー1500|発動中、ワイルドハント以外の必殺技が性質変化|発動中、ローリング系必殺技から「ローリングキャノン」が派生可能になる|発動中、以下の技をキャンセル発動時に溜め無しで発動可能|・ローリングアタック|・バーチカルローリング|・エリアルローリング
ブランカ	スーパーアーツ	SA3 グランドシェイブキャノンボール		↓↘→↓↘→ + K	10	10-12		61	D	-46		4000	※即時補正10％	0	-7500	-15000	0	上	1-12F 完全無敵|2-12F 空中判定|最低保障ダメージ50%|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
ブランカ	スーパーアーツ	CA グランドシェイブキャノンボール	（体力25%以下で）	↓↘→↓↘→ + K	10	10-12		61	D	-46		4500	※即時補正10％	0	-10000	-20000	0	上	1-12F 完全無敵|2-12F 空中判定|最低保障ダメージ50%|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
ブランカ	通常投げ	ワイルドファング	（近距離で）	N or → + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ブランカ	通常投げ	ジャングルフリップ	（近距離で）	← + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ブランカ	通常投げ	ワイルドバイツ	（ジャンプ中に）	（近距離で）弱P弱K	5	5-7			D			1200		2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
ブランカ	共通システム	前方ステップ		→→				全体 19				0		0	0	0	0		
ブランカ	共通システム	後方ステップ		←←				全体 23				0		0	0	0	0		1-15F 投げ無敵
ブランカ	共通システム	ドライブインパクト （ワイルドスクラッチ）		強P強K	26	26-27		35	D	-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|ヒットバックでステージ端に到達すると壁やられが発生|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒット吹き飛び時間増加|・SAゲージ3000増加
ブランカ	共通システム	[ガード時]ドライブリバーサル （クイックローリング）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-22		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F 完全無敵|ヒット時硬直5F増加
ブランカ	共通システム	[起き上がり時]ドライブリバーサル （クイックローリング）	（起き上がり時に）	→ + 強P強K	18	18-20		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直5F増加
ブランカ	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
ブランカ	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
ブランカ	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|暗転演出が入らない|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
ブランカ	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 55				0		0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
ブランカ	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→ or (N or →) + 中P中K				全体 55			※	0	乗算補正15％	0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
