キャラ	カテゴリ	技名	条件	入力	発生	持続	持続内訳	硬直	ヒット硬直差	ガード硬直差	キャンセル	ダメージ	コンボ補正値	Dゲージ増加ヒット	Dゲージ減少ガード	Dゲージ減少PC	SAゲージ増加	属性	備考
エレナ	特殊技	ハインドキック（2段目）		中K⇒強K	12	12-14		24	D	-8	C	400		1000	-2000	-7000	700	上	
エレナ	特殊技	ラークフラッター（2段目）		↓ + 中K⇒強K	15	15		24	4	-9	C	400		1000	-2000	-3000	600	上	ヒット時硬直4F減少
エレナ	特殊技	ターニングテイル（2段目）		強P⇒強P	17	17-27	17-20, 24-27	17	D	-3		800	始動補正20%	2000	-4000	-4000	1000	上	
エレナ	特殊技	トランクスラップ（1段目）		→ + 強P	16	16-19		20	1	-4		900		3000	-6000	-10000	1000	上	
エレナ	特殊技	トランクスラップ（2段目）		→ + 強P⇒強P	13	13-15		26	-2	-11		500		1250	-2500	-5000	500	上	
エレナ	特殊技	トランクスラップ（3段目）		→ + 強P⇒強P⇒強P	7	7-17	7-9, 15-17	27	D	-16		750		2000	-2000	-3000	850	上	
エレナ	特殊技	ソアーレイド	（ジャンプ中に）	弱P⇒中K	6	6-10		着地後3				500		1000	-1500	-2000	500	上	めくり性能
エレナ	特殊技	ラプターレンジ	（ジャンプ中に）	中P⇒強P	12	12-16		着地後3				700		1000	-2500	-4000	500	中	空中ヒット時吹き飛びダウン
エレナ	必殺技	弱 ライノホーン		↓↘→ + 弱K	13	13-33	13-17, 28-33	19	D	-9	SA3	1100	始動補正30%|コンボ補正20%	2000	-5000	-8000	800	上	13-36F 空中判定|ヒット時硬直3F減少
エレナ	必殺技	中 ライノホーン		↓↘→ + 中K	17	17-38	17-21, 33-38	20	D	-9	SA3	1200	コンボ補正20%	2000	-5000	-8000	800	上	17-41F 空中判定|ヒット時硬直4F減少
エレナ	必殺技	強 ライノホーン		↓↘→ + 強K	21	21-42	21-25, 37-42	20	D	-9	SA3	1300	コンボ補正20%	2000	-5000	-8000	800	上	21-45F 空中判定|ヒット時硬直4F減少
エレナ	必殺技	OD ライノホーン		↓↘→ + KK	11	11-35	11-17, 25-35	19	D	-9	SA2	1200	始動補正30%|コンボ補正20%	0	-7500	-12000	1200	上	11-38F 空中判定|ヒット時硬直6F減少
エレナ	必殺技	弱 スクラッチホイール		→↓↘ + 弱K	5	5-9		25+着地後14	D	-24		1000	始動補正30%	2000	-4000	-5000	1000	上	1-7F 空中判定の打撃・空弾属性に対して無敵|7-34F 空中判定
エレナ	必殺技	中 スクラッチホイール		→↓↘ + 中K	6	6-11		30+着地後14	D	-30		1200	始動補正30%	2000	-4000	-5000	1000	上	1-10F 空中判定の打撃・空弾属性に対して無敵|7-42F 空中判定
エレナ	必殺技	強 スクラッチホイール		→↓↘ + 強K	7	7-12		34+着地後14	D	-33		1400	始動補正30%	2000	-6000	-5000	1200	上	1-11F 空中判定の打撃・空弾属性に対して無敵|7-46F 空中判定
エレナ	必殺技	OD スクラッチホイール		→↓↘ + KK	6	6-28	6-11, 24-25, 27-28	25+着地後19	D	-46		1600	始動補正30%	0	-4000	0	1000	上	1-8F 完全無敵|7-52F 空中判定
エレナ	必殺技	弱 リンクシング		↓↘→ + 弱P				全体 28				0		0	0	0	0		11-21F 飛び道具無敵|13-21Fまで、レオパードスナップに派生可|16-21Fまで、リンクスワール、ハーベストサークル、マレットスマッシュに派生可
エレナ	必殺技	中 リンクシング		↓↘→ + 中P				全体 36				0		0	0	0	0		11-22F 飛び道具無敵|13-22Fまで、レオパードスナップに派生可|18-22Fまで、リンクスワール、ハーベストサークル、マレットスマッシュに派生可
エレナ	必殺技	強 リンクシング		↓↘→ + 強P				全体 38				0		0	0	0	0		11-24F 飛び道具無敵|16-24Fまで、レオパードスナップに派生可|19-24Fまで、リンクスワール、ハーベストサークル、マレットスマッシュに派生可
エレナ	必殺技	ODリンクシング		↓↘→ + PP				全体 34				0		0	0	0	0		8-26F 飛び道具無敵|15-24Fまで、レオパードスナップに派生可|18-24Fまで、リンクスワール、ハーベストサークル、マレットスマッシュに派生可
エレナ	必殺技	レオパードスナップ	（リンクシング中に）	→ + 弱K	10	10-14		22	D	-5	SA3	1000		2000	-5000	-10000	1000	上	
エレナ	必殺技	[強化版]レオパードスナップ	（ODリンクシングorリンクスワール中に）	→ + 弱K	10	10-22	10-14, 20-22	15	D	1	SA3	1200		2000	-4000	-5000	600	上	空振り時硬直1F増加
エレナ	必殺技	ハーベストサークル	（リンクシング中に）	→ + 中K	8	8-10		23	D	-9		900	始動補正30%	2000	-3000	-5000	600	上	1-10F 飛び道具無敵
エレナ	必殺技	[強化版]ハーベストサークル	（ODリンクシングorリンクスワール中に）	→ + 中K	8	8-19	8-10, 17-19	16	D	-4		1300	始動補正30%	3500	-4000	-4000	1100	上	1-10F 飛び道具無敵|ヒット時硬直2F減少
エレナ	必殺技	マレットスマッシュ	（リンクシング中に）	→ + 強K	22	22-24		19	2	-3		800	始動補正20%	2000	-4000	-8000	1000	中	14-23F 空中判定
エレナ	必殺技	[強化版]マレットスマッシュ	（ODリンクシングorリンクスワール中に）	→ + 強K	22	22-27	22-23, 26-27	16	4	3		1000	始動補正20%	4000	-5000	-10000	2000	※中上	9-22F 空中判定|※初段が空振り時のみ2段目が中段判定
エレナ	必殺技	弱 リンクスワール	（リンクシングorスピンサイズ中に）	→ + 弱P				全体 28				0		0	0	0	0		1-21F 飛び道具無敵|15-21Fまで、レオパードスナップに派生可|18-21Fまで、ハーベストサークル、マレットスマッシュに派生可|20-21Fまで、リンクスワールに派生可
エレナ	必殺技	中 リンクスワール	（リンクシングorスピンサイズ中に）	→ + 中P				全体 36				0		0	0	0	0		1-26F 飛び道具無敵|15-21Fまで、レオパードスナップに派生可|18-21Fまで、ハーベストサークル、マレットスマッシュに派生可|20-21Fまで、リンクスワールに派生可
エレナ	必殺技	強 リンクスワール	（リンクシングorスピンサイズ中に）	→ + 強P				全体 38				0		0	0	0	0		1-26F 飛び道具無敵|15-21Fまで、レオパードスナップに派生可|18-21Fまで、ハーベストサークル、マレットスマッシュに派生可|20-21Fまで、リンクスワールに派生可
エレナ	必殺技	OD リンクスワール	（ODリンクシング中に）	→ + P				全体 34				0		0	0	0	0		1-26F 飛び道具無敵|15-24Fまで、レオパードスナップに派生可|18-24Fまで、ハーベストサークル、マレットスマッシュに派生可|20-24Fまで、リンクスワールに派生可
エレナ	必殺技	弱 スピンサイズ		↓↙← + 弱K	15	15-67	15-18, 33-35, 60-61, 65-67	24	D	-12	SA3	900	始動補正20%	2000	-4000	-10000	1000	上	ヒット時38-40Fまで、リンクスワールに派生可|ガード時40F目にリンクスワールに派生可|強制立ち効果
エレナ	必殺技	中 スピンサイズ		↓↙← + 中K	20	20-76	20-23, 43-45, 68-72, 75-76	27	D	-14	SA3	1000	始動補正20%	2000	-4000	-10000	1000	上	ヒット時48-50Fまで、リンクスワールに派生可|ガード時50F目にリンクスワールに派生可|強制立ち効果
エレナ	必殺技	強スピンサイズ		↓↙← + 強K	24	24-78	24-27, 45-47, 70-74, 77-78	23	D	-10	SA3	1200	コンボ補正20%	2000	-4000	-10000	1000	上	ヒット時50-52Fまで、リンクスワールに派生可|ガード時52F目にリンクスワールに派生可|強制立ち効果
エレナ	必殺技	OD スピンサイズ		↓↙← + KK	18	18-68	18-21, 34-36, 61-62, 66-68	22	D	-10	SA2	1000	コンボ補正20%	0	-4000	-10000	1000	上	ヒット時37-39Fまで、リンクスワールに派生可|ガード時39F目にリンクスワールに派生可|強制立ち効果
エレナ	必殺技	弱 ムーングライド（1段目）		↓↙← + 弱P	20	20-22		20	1	-3	SA3	800		1500	-5000	-8000	1000	上	21-23F ヒット時専用技に派生可|強制立ち効果
エレナ	必殺技	中 ムーングライド（1段目）		↓↙← + 中P	24	24-26		19	2	-2	SA3	800		1500	-5000	-8000	1000	上	25-27F ヒット時専用技に派生可|強制立ち効果
エレナ	必殺技	強 ムーングライド（1段目）		↓↙← + 強P	28	28-30		20	2	-2	SA3	800		1500	-5000	-8000	1000	上	29-31F ヒット時専用技に派生可|強制立ち効果
エレナ	必殺技	ムーングライド（2段目）		↓↙← + P ⇒→ + P	16	16-25	16-17, 22-25	25	D	-13	SA3	600	コンボ補正15%	1500	-1000	-2000	550	上	
エレナ	必殺技	OD ムーングライド（1段目）		↓↙← + PP	23	23-25		20	1	-3	SA2	800		0	-5000	-8000	1000	上	24-26F ヒット時専用技に派生可|強制立ち効果
エレナ	必殺技	OD ムーングライド（2段目）		↓↙← + PP ⇒→ + P	16	16-47	16-17, 22-25, 45-47	35	D	-19	SA2	1100	コンボ補正15%	0	-2000	-1000	1150	上	
エレナ	スーパーアーツ	SA1 ミーティアボレー		↓↘→↓↘→ + K	7	7-39	7-11, 18-21, 38-39	55	D	-68		1800	始動補正30%|コンボ補正20%|即時補正10%	0	-2500	-5000	0	上	1-23F 空中判定の打撃・空弾属性に対して無敵|9-65F 空中判定|カウンター/パニッシュカウンターで数値が変動しない|最低保障ダメージ30％|ヒット時硬直8F減少
エレナ	スーパーアーツ	SA2リヴァイブダンス		↓↘→↓↘→+ P	12	12-17		62	D	-47		※2800		0	-5000	-10000	0	上	1-17F 完全無敵|最低保障ダメージ40％|カウンター/パニッシュカウンターで数値が変動しない|※動作中に下方向を入力し続けると性質変化|・ダメージ1950|・体力1600回復|・Dゲージ10000回復
エレナ	スーパーアーツ	SA3 グラスランドソング		↓↙←↓↙← + K	8	8-11		68	D	-54		4000	※即時補正10%	0	-7500	-15000	0	上	1-11F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
エレナ	スーパーアーツ	CA グラスランドソング	（体力25%以下で）	↓↙←↓↙← + K	8	8-11		68	D	-54		4500	※即時補正10%	0	-10000	-20000	0	上	1-11F 完全無敵|最低保障ダメージ50％|カウンター/パニッシュカウンターで数値が変動しない|※必殺技キャンセル時のみ適用
エレナ	通常投げ	レッグスタック	（近距離で）	N or → + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
エレナ	通常投げ	レッグリフトスルー	（近距離で）	← + 弱P弱K	5	5-7		23	D			1200	即時補正20%	2000	0	-10000	2000	投	パニッシュカウンター時以下の性能変化|・ダメージ2040|・SAゲージ4000増加|・ハードノックダウン
エレナ	共通システム	前方ステップ		→→				全体 20				0		0	0	0	0		
エレナ	共通システム	後方ステップ		←←				全体 23				0		0	0	0	0		1-15F 投げ無敵
エレナ	共通システム	ドライブインパクト（ジラーフネック）		強P強K	26	26-27		35	D	-3		800	始動補正20%	0	-5000	-15000	0	上	1-27F アーマー判定（2回）|ヒットバックでステージ端に到達すると壁やられが発生|パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化|・地上ヒット膝崩れ|・空中ヒット吹き飛び時間増加|・SAゲージ3000増加
エレナ	共通システム	[ガード時]ドライブリバーサル（ボアチャージ）	（ガード中 or ドライブパリィ成立中に）	→ + 強P強K	20	20-22		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-22F 完全無敵|ヒット時硬直5F増加
エレナ	共通システム	[起き上がり時]ドライブリバーサル（ボアチャージ）	（起き上がり時に）	→ + 強P強K	18	18-20		26	D	-6		500		0	0	0	0	上	リカバリアブルダメージ|1-20F 完全無敵|ヒット時硬直5F増加
エレナ	共通システム	ドライブパリィ		中P中K	1	[※2] 1-12		33			※1	0		0	0	0	0		※1 動作の4F目からドライブラッシュでキャンセル可|※2 ボタンホールドでパリィの持続を延長可|硬直部分はガードのみ可|動作中常に被パニッシュカウンター判定
エレナ	共通システム	ジャストパリィ（打撃）		ガード方向 + 中P中K	1			1				0	始動補正50％						相手の攻撃に対応した方向入力を行った状態でパリィを入力し、|入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|（上段/中段攻撃に対して←方向、下段攻撃に対しては↙方向)|方向が正しくなかった場合は通常のドライブパリィとなり、追加でDゲージが3000増加する|硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない）|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
エレナ	共通システム	ジャストパリィ（飛び道具）		中P中K	1			10				0	始動補正50％						パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する|暗転演出が入らない|ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター
エレナ	共通システム	パリィドライブラッシュ	（ドライブパリィ中に）	→→				全体 45			※	0	乗算補正15％	0	0	0	0		暗転10F|※動作9F目から攻撃行動にキャンセル可|24F目からパリィ以外の行動でキャンセル可
エレナ	共通システム	キャンセルドライブラッシュ	（必殺技キャンセル可能な攻撃ヒット中に）	→→				全体 46			※	0	乗算補正15％	0	0	0	0		暗転9F|※動作10F目から攻撃行動にキャンセル可|25F目からパリィ以外の行動でキャンセル可
